"","date_yearmon","Site","Ammonia","Kjeldahl nitrogen","Nitrate + Nitrite","pH","Specific conductance","Temperature, water","Total dissolved solids","Total Phosphorus, mixed forms","Total Nitrogen, mixed forms","Turbidity","Weight","Chlorophyll a, corrected for pheophytin"
"1602",Jun 2008,"Clark Fork River below Missoula",NA,0.3,NA,8.435,174.65,12,92.35,NA,NA,19.35,NA,NA
"1603",Jul 2008,"Clark Fork River below Missoula",NA,0.2,NA,8.52,233,16.8,123.833333333333,NA,NA,5.2,NA,NA
"1604",Aug 2008,"Clark Fork River below Missoula",NA,NA,NA,8.44333333333333,265.666666666667,15.8666666666667,145.466666666667,NA,NA,2.59333333333333,NA,NA
"1605",Sep 2008,"Clark Fork River below Missoula",NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606",Jun 2009,"Clark Fork River below Missoula",NA,NA,NA,8.2,201,16,107,NA,NA,7.51,NA,NA
"1607",Jul 2009,"Clark Fork River below Missoula",NA,NA,NA,8.22333333333333,242.333333333333,16.1666666666667,128.666666666667,NA,NA,4.24666666666667,NA,NA
"1608",Aug 2009,"Clark Fork River below Missoula",NA,NA,NA,8.38666666666667,277.333333333333,17.2,146.966666666667,NA,NA,3.52,NA,NA
"1609",Sep 2009,"Clark Fork River below Missoula",NA,NA,NA,8.30666666666667,307,15.6,162.766666666667,NA,NA,2.13333333333333,NA,NA
"1610",Jun 2010,"Clark Fork River below Missoula",NA,NA,NA,7.59,193,16.5,102.5,NA,NA,17.4,NA,NA
"1611",Jul 2010,"Clark Fork River below Missoula",NA,NA,NA,7.79333333333333,235.333333333333,17.8333333333333,125.2,NA,NA,3.44333333333333,NA,NA
"1612",Aug 2010,"Clark Fork River below Missoula",NA,NA,NA,7.99333333333333,277,18.4333333333333,147.266666666667,NA,NA,2.81,NA,NA
"1613",Sep 2010,"Clark Fork River below Missoula",NA,NA,NA,8.23666666666667,303.666666666667,13.0666666666667,161.333333333333,NA,NA,3.98666666666667,NA,NA
"1614",Jun 2011,"Clark Fork River below Missoula",NA,NA,NA,8.04,136.6,12.6,88.75,NA,NA,44.2,NA,NA
"1615",Jul 2011,"Clark Fork River below Missoula",NA,NA,NA,8.3,203.3,14.5,132.2,NA,NA,7.76666666666667,NA,NA
"1616",Aug 2011,"Clark Fork River below Missoula",NA,NA,NA,8.39666666666667,239.266666666667,16.1,155.533333333333,NA,NA,2.1,NA,NA
"1617",Sep 2011,"Clark Fork River below Missoula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618",Jun 2012,"Clark Fork River below Missoula",NA,NA,NA,8.225,163,12.7,106,NA,NA,4.82,NA,NA
"1619",Jul 2012,"Clark Fork River below Missoula",NA,NA,NA,8.26333333333333,231.133333333333,17.9666666666667,150.133333333333,NA,NA,1.84,NA,NA
"1620",Aug 2012,"Clark Fork River below Missoula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621",Sep 2012,"Clark Fork River below Missoula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622",Jul 2013,"Clark Fork River below Missoula",NA,NA,NA,8.345,246.9,18.95,160.55,NA,NA,2.07,NA,NA
"1623",Aug 2013,"Clark Fork River below Missoula",NA,NA,NA,8.36,271,17.4,176.1,NA,NA,2.91,NA,NA
"1624",Sep 2013,"Clark Fork River below Missoula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625",Jul 2014,"Clark Fork River below Missoula",NA,NA,NA,8.13,228.75,16.95,148.85,NA,NA,3.79,NA,NA
"1626",Aug 2014,"Clark Fork River below Missoula",NA,NA,NA,8.17,281.85,17.45,182.95,NA,NA,1.995,NA,NA
"1627",Sep 2014,"Clark Fork River below Missoula",NA,NA,NA,8.085,336,13.3,218.4,NA,NA,2.675,NA,NA
"1628",Jul 2015,"Clark Fork River below Missoula",NA,NA,NA,8.395,222.05,18.9,144.3,NA,NA,1.465,NA,NA
"1629",Aug 2015,"Clark Fork River below Missoula",NA,NA,NA,8.345,281.5,16.3,182.95,NA,NA,2.9,NA,NA
"1630",Sep 2015,"Clark Fork River below Missoula",NA,NA,NA,8.435,300.85,13.5,195.6,NA,NA,4.76,NA,NA
"1631",Jul 2016,"Clark Fork River below Missoula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632",Aug 2016,"Clark Fork River below Missoula",NA,NA,NA,8.315,261.45,14.75,169.95,NA,NA,6.54,NA,NA
"1633",Sep 2016,"Clark Fork River below Missoula",NA,NA,NA,8.27,290.4,12.1,188.8,NA,NA,5.39,NA,NA
"1634",Jun 1998,"Clark Fork River below Thompson Falls",NA,NA,NA,8.32,171,12.4,86,NA,NA,NA,NA,NA
"1635",Jul 1998,"Clark Fork River below Thompson Falls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636",Aug 1998,"Clark Fork River below Thompson Falls",NA,NA,NA,7.92,168,23.8,85,NA,NA,NA,NA,NA
"1637",Sep 1998,"Clark Fork River below Thompson Falls",NA,NA,NA,8.25,195,22.3,98,NA,NA,NA,NA,NA
"1638",Oct 1998,"Clark Fork River below Thompson Falls",NA,0.1,NA,7.64,192,13.2,97,NA,NA,NA,NA,NA
"1639",Nov 1998,"Clark Fork River below Thompson Falls",NA,0.1,NA,7.53,186,6.9,94,NA,NA,NA,NA,NA
"1640",Dec 1998,"Clark Fork River below Thompson Falls",NA,0.1,NA,7.6,238,4.3,114,NA,NA,NA,NA,NA
"1641",Jan 1999,"Clark Fork River below Thompson Falls",NA,NA,NA,9.01,205,0.7,105,NA,NA,NA,NA,NA
"1642",Mar 1999,"Clark Fork River below Thompson Falls",NA,NA,NA,7.95,201,5.4,103,NA,NA,NA,NA,NA
"1643",Apr 1999,"Clark Fork River below Thompson Falls",NA,NA,NA,7.84,184,7.9,93,NA,NA,NA,NA,NA
"1644",May 1999,"Clark Fork River below Thompson Falls",NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645",Jun 1999,"Clark Fork River below Thompson Falls",NA,0.2,NA,7.29,146,18.9,70,NA,NA,NA,NA,NA
"1646",Jul 1999,"Clark Fork River below Thompson Falls",NA,NA,NA,7.26,189,19.9,95,NA,NA,NA,NA,NA
"1647",Aug 1999,"Clark Fork River below Thompson Falls",NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",Sep 1999,"Clark Fork River below Thompson Falls",NA,0.2,NA,7.23,197,18.6,99,NA,NA,NA,NA,NA
"1649",Oct 1999,"Clark Fork River below Thompson Falls",NA,0.2,NA,6.95,204,8.9,106,NA,NA,NA,NA,NA
"1650",Nov 1999,"Clark Fork River below Thompson Falls",NA,NA,NA,7.69,183,8,92,NA,NA,NA,NA,NA
"1651",Dec 1999,"Clark Fork River below Thompson Falls",NA,0.2,NA,6.79,192,4.1,96,NA,NA,NA,NA,NA
"1652",Jan 2000,"Clark Fork River below Thompson Falls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",Mar 2000,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.445,178,7.2,89.5,NA,NA,NA,NA,NA
"1654",May 2000,"Clark Fork River below Thompson Falls",NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655",Jun 2000,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.05,155,16.6,77,NA,NA,2.92,NA,NA
"1656",Jul 2000,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.39,176,21.1,88,NA,NA,2.24,NA,NA
"1657",Aug 2000,"Clark Fork River below Thompson Falls",NA,0.2,NA,8.47,189,22.5,94,NA,NA,NA,NA,NA
"1658",Sep 2000,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.7,202,19.3,101,NA,NA,1.14,NA,NA
"1659",Oct 2000,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.5,217,14,108,NA,NA,0.95,NA,NA
"1660",Nov 2000,"Clark Fork River below Thompson Falls",NA,NA,NA,8.37,170,2.5,85,NA,NA,0.95,NA,NA
"1661",Dec 2000,"Clark Fork River below Thompson Falls",NA,NA,NA,8.32,188,2.6,94,NA,NA,1.27,NA,NA
"1662",Jan 2001,"Clark Fork River below Thompson Falls",NA,NA,NA,8.38,102,3.8,51,NA,NA,1.13,NA,NA
"1663",Mar 2001,"Clark Fork River below Thompson Falls",NA,0.2,NA,8.37,228,5.6,NA,NA,NA,NA,NA,NA
"1664",Apr 2001,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.455,209.5,10.15,NA,NA,NA,2.64,NA,NA
"1665",May 2001,"Clark Fork River below Thompson Falls",NA,0.2,NA,8.01,157,14.8,78,NA,NA,NA,NA,NA
"1666",Jun 2001,"Clark Fork River below Thompson Falls",NA,NA,NA,8.08,170,16.3,85,NA,NA,NA,NA,NA
"1667",Jul 2001,"Clark Fork River below Thompson Falls",NA,0.2,NA,8.25,200,20.6,101,NA,NA,NA,NA,NA
"1668",Aug 2001,"Clark Fork River below Thompson Falls",NA,0.2,NA,8.49,192,21,96,NA,NA,2.83,NA,NA
"1669",Sep 2001,"Clark Fork River below Thompson Falls",NA,NA,NA,8.25,199,16.9,100,NA,NA,1.87,NA,NA
"1670",Oct 2001,"Clark Fork River below Thompson Falls",NA,0.2,NA,9.81,209,8.4,110,NA,NA,2.01,NA,NA
"1671",Nov 2001,"Clark Fork River below Thompson Falls",NA,NA,NA,8.5,207,7.3,106,NA,NA,1.01,NA,NA
"1672",Dec 2001,"Clark Fork River below Thompson Falls",NA,NA,NA,7.92,205,2.2,104,NA,NA,2.33,NA,NA
"1673",Jan 2002,"Clark Fork River below Thompson Falls",NA,NA,NA,9.05,190,1.4,95,NA,NA,0.56,NA,NA
"1674",Mar 2002,"Clark Fork River below Thompson Falls",NA,NA,NA,8.32,191,1.8,96,NA,NA,3.74,NA,NA
"1675",Apr 2002,"Clark Fork River below Thompson Falls",NA,0.25,NA,8.255,178,9.05,NA,NA,NA,3.815,NA,NA
"1676",May 2002,"Clark Fork River below Thompson Falls",NA,0.2,NA,7.585,143,11.35,71.5,NA,NA,19.935,NA,NA
"1677",Jun 2002,"Clark Fork River below Thompson Falls",NA,NA,NA,8.1,140,13.6,70,NA,NA,25.9,NA,NA
"1678",Jul 2002,"Clark Fork River below Thompson Falls",NA,NA,NA,8.1,173,23.3,87,NA,NA,5.9,NA,NA
"1679",Aug 2002,"Clark Fork River below Thompson Falls",NA,NA,NA,8.87,181,20.4,91,NA,NA,1.81,NA,NA
"1680",Sep 2002,"Clark Fork River below Thompson Falls",NA,NA,NA,8.1,194,16,97,NA,NA,1.17,NA,NA
"1681",Apr 2003,"Clark Fork River below Thompson Falls",NA,0.2,NA,6.83,164,11.3,82,NA,NA,7.2,NA,NA
"1682",May 2003,"Clark Fork River below Thompson Falls",NA,0.2,NA,7.3,172.3,11.4,86.3,NA,NA,5.84,NA,NA
"1683",Jun 2003,"Clark Fork River below Thompson Falls",NA,0.2,NA,7.46,153,20.3,78,NA,NA,7.7,NA,NA
"1684",Jul 2003,"Clark Fork River below Thompson Falls",NA,NA,NA,7.27,186,22.4,93,NA,NA,1.6,NA,NA
"1685",Aug 2003,"Clark Fork River below Thompson Falls",NA,0.4,NA,7.92,192,24.7,96,NA,NA,1.7,NA,NA
"1686",Sep 2003,"Clark Fork River below Thompson Falls",NA,0.15,NA,7.54,210,14.6,105,NA,NA,NA,NA,NA
"1687",Oct 2003,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.4,218,10.6,109,NA,NA,1.8,NA,NA
"1688",Nov 2003,"Clark Fork River below Thompson Falls",NA,0.2,NA,8.4,209,6.5,105,NA,NA,2.1,NA,NA
"1689",Dec 2003,"Clark Fork River below Thompson Falls",NA,0.2,NA,8.15,205,1.7,104,NA,NA,1.7,NA,NA
"1690",Jan 2004,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.5,208,2.5,NA,NA,NA,2,NA,NA
"1691",Feb 2004,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.51,201,5.1,NA,NA,NA,2.2,NA,NA
"1692",Mar 2004,"Clark Fork River below Thompson Falls",NA,0.1,NA,7.94,205,8.7,NA,NA,NA,2.6,NA,NA
"1693",Apr 2004,"Clark Fork River below Thompson Falls",NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694",May 2004,"Clark Fork River below Thompson Falls",NA,0.2,NA,7.52,142,10.9,NA,NA,NA,7.1,NA,NA
"1695",Jun 2004,"Clark Fork River below Thompson Falls",NA,NA,NA,7.65,161,14,NA,NA,NA,7.1,NA,NA
"1696",Jul 2004,"Clark Fork River below Thompson Falls",NA,NA,NA,8.74,179,20.5,NA,NA,NA,2.1,NA,NA
"1697",Aug 2004,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.65,187,23.3,NA,NA,NA,1.7,NA,NA
"1698",Sep 2004,"Clark Fork River below Thompson Falls",NA,NA,NA,8.86,193,15.4,NA,NA,NA,1.6,NA,NA
"1699",Oct 2004,"Clark Fork River below Thompson Falls",NA,NA,NA,8.3,108,10.6,NA,NA,NA,1.8,NA,NA
"1700",Nov 2004,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.68,208,6,NA,NA,NA,1.5,NA,NA
"1701",Dec 2004,"Clark Fork River below Thompson Falls",NA,NA,NA,8.29,198,4.3,NA,NA,NA,1.7,NA,NA
"1702",Jan 2005,"Clark Fork River below Thompson Falls",NA,NA,NA,8.03,204,1.3,NA,NA,NA,3,NA,NA
"1703",Feb 2005,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.34,192,3,NA,NA,NA,2.6,NA,NA
"1704",Mar 2005,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.13,171,8,NA,NA,NA,1.6,NA,NA
"1705",Apr 2005,"Clark Fork River below Thompson Falls",NA,NA,NA,8,177,8.3,NA,NA,NA,2.6,NA,NA
"1706",May 2005,"Clark Fork River below Thompson Falls",NA,0.3,NA,7.63,146,12.5,NA,NA,NA,13.3,NA,NA
"1707",Jun 2005,"Clark Fork River below Thompson Falls",NA,NA,NA,8.43,388,15.7,NA,NA,NA,7.3,NA,NA
"1708",Jul 2005,"Clark Fork River below Thompson Falls",NA,NA,NA,8.64,160,20,NA,NA,NA,2.1,NA,NA
"1709",Aug 2005,"Clark Fork River below Thompson Falls",NA,0.2,NA,9.16,152,19.9,NA,NA,NA,1.1,NA,NA
"1710",Sep 2005,"Clark Fork River below Thompson Falls",NA,NA,NA,8.39,210,14,NA,NA,NA,1.4,NA,NA
"1711",Oct 2005,"Clark Fork River below Thompson Falls",NA,NA,NA,8.95,181,10.8,NA,NA,NA,NA,NA,NA
"1712",Nov 2005,"Clark Fork River below Thompson Falls",NA,NA,NA,NA,162,4.5,NA,NA,NA,NA,NA,NA
"1713",Dec 2005,"Clark Fork River below Thompson Falls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714",Feb 2006,"Clark Fork River below Thompson Falls",NA,NA,NA,8.35,168,1.6,NA,NA,NA,2.21,NA,NA
"1715",Mar 2006,"Clark Fork River below Thompson Falls",NA,NA,NA,9.13,169,5.2,NA,NA,NA,1.25,NA,NA
"1716",Apr 2006,"Clark Fork River below Thompson Falls",NA,0.3,NA,8.91,147,9.2,NA,NA,NA,12,NA,NA
"1717",May 2006,"Clark Fork River below Thompson Falls",NA,0.2,NA,8.27,157,14.6,NA,NA,NA,6.49,NA,NA
"1718",Jun 2006,"Clark Fork River below Thompson Falls",NA,0.3,NA,8.43,130,15.5,NA,NA,NA,NA,NA,NA
"1719",Jul 2006,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.86,148,21.5,NA,NA,NA,2.95,NA,NA
"1720",Aug 2006,"Clark Fork River below Thompson Falls",NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721",Sep 2006,"Clark Fork River below Thompson Falls",NA,NA,NA,9.2,166,19.6,NA,NA,NA,1.2,NA,NA
"1722",Oct 2006,"Clark Fork River below Thompson Falls",NA,0.1,NA,9.12,168,11.9,NA,NA,NA,1.42,NA,NA
"1723",Nov 2006,"Clark Fork River below Thompson Falls",NA,0.2,NA,8.96,145,7.4,NA,NA,NA,5.87,NA,NA
"1724",Dec 2006,"Clark Fork River below Thompson Falls",NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725",Jan 2007,"Clark Fork River below Thompson Falls",NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726",Feb 2007,"Clark Fork River below Thompson Falls",NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1727",Mar 2007,"Clark Fork River below Thompson Falls",NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728",Apr 2007,"Clark Fork River below Thompson Falls",NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729",May 2007,"Clark Fork River below Thompson Falls",NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730",Jun 2007,"Clark Fork River below Thompson Falls",NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",Jul 2007,"Clark Fork River below Thompson Falls",NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732",Aug 2007,"Clark Fork River below Thompson Falls",NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733",Sep 2007,"Clark Fork River below Thompson Falls",NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734",Oct 2007,"Clark Fork River below Thompson Falls",NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735",Nov 2007,"Clark Fork River below Thompson Falls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736",Dec 2007,"Clark Fork River below Thompson Falls",NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737",Jan 2008,"Clark Fork River below Thompson Falls",NA,0.2,NA,8.19,202,1.6,NA,NA,NA,1.69,NA,NA
"1738",Feb 2008,"Clark Fork River below Thompson Falls",NA,0.2,NA,8.59,198,1.7,NA,NA,NA,1.43,NA,NA
"1739",Mar 2008,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.51,204,5.48,NA,NA,NA,1.74,NA,NA
"1740",Apr 2008,"Clark Fork River below Thompson Falls",NA,0.2,NA,NA,201,9.7,NA,NA,NA,3.49,NA,NA
"1741",May 2008,"Clark Fork River below Thompson Falls",NA,0.3,NA,8.29,153,9.7,NA,NA,NA,14.6,NA,NA
"1742",Jun 2008,"Clark Fork River below Thompson Falls",NA,0.2,NA,6.89,155,12.7,NA,NA,NA,16.8,NA,NA
"1743",Jul 2008,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.39,175,18.3,NA,NA,NA,2.59,NA,NA
"1744",Aug 2008,"Clark Fork River below Thompson Falls",NA,0.1,NA,7.99,192,19.3,NA,NA,NA,1.12,NA,NA
"1745",Sep 2008,"Clark Fork River below Thompson Falls",NA,NA,NA,NA,NA,17.1,NA,NA,NA,1.71,NA,NA
"1746",Oct 2008,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.14,193,9.1,NA,NA,NA,5.14,NA,NA
"1747",Nov 2008,"Clark Fork River below Thompson Falls",NA,0.1,NA,8.03,169,6.1,NA,NA,NA,2.4,NA,NA
"1748",Dec 2008,"Clark Fork River below Thompson Falls",NA,NA,NA,8.22,173,1.1,NA,NA,NA,2.09,NA,NA
"1749",Apr 2009,"Clark Fork River below Thompson Falls",NA,NA,NA,8.02,162,7.38,106,NA,NA,11.4,NA,NA
"1750",May 2009,"Clark Fork River below Thompson Falls",NA,NA,NA,7.27,113,9.93,74,NA,NA,51.5,NA,NA
"1751",Jun 2009,"Clark Fork River below Thompson Falls",NA,NA,NA,7.76,153,15.71,100,NA,NA,19.1,NA,NA
"1752",Jul 2009,"Clark Fork River below Thompson Falls",NA,NA,NA,8.08,183,18.09,120,NA,NA,1.73,NA,NA
"1753",Aug 2009,"Clark Fork River below Thompson Falls",NA,NA,NA,8.23,203,19.28,131,NA,NA,1.03,NA,NA
"1754",Sep 2009,"Clark Fork River below Thompson Falls",NA,NA,NA,NA,175,17.44,133,NA,NA,1.14,NA,NA
"1755",Oct 2009,"Clark Fork River below Thompson Falls",NA,NA,NA,8.24,204,6.27,133,NA,NA,1.79,NA,NA
"1756",Nov 2009,"Clark Fork River below Thompson Falls",NA,NA,NA,8.17,218,0.17,142,NA,NA,1.16,NA,NA
"1757",Dec 2009,"Clark Fork River below Thompson Falls",NA,NA,NA,7.96,213,0.08,142,NA,NA,0.82,NA,NA
"1758",Jan 2010,"Clark Fork River below Thompson Falls",NA,NA,NA,8.06,200,1.86,130,NA,NA,1.67,NA,NA
"1759",Feb 2010,"Clark Fork River below Thompson Falls",NA,NA,NA,7.92,199,4.45,130,NA,NA,1.68,NA,NA
"1760",Mar 2010,"Clark Fork River below Thompson Falls",NA,NA,NA,8.06,214,6.23,139,NA,NA,1.26,NA,NA
"1761",Apr 2010,"Clark Fork River below Thompson Falls",NA,NA,NA,8.03,211,8.63,137,NA,NA,1.33,NA,NA
"1762",May 2010,"Clark Fork River below Thompson Falls",NA,NA,NA,8.1,183,10.77,119,NA,NA,2.63,NA,NA
"1763",Jun 2010,"Clark Fork River below Thompson Falls",NA,NA,NA,7.74,141,13.19,92,NA,NA,8.79,NA,NA
"1764",Jul 2010,"Clark Fork River below Thompson Falls",NA,NA,NA,7.97,185,19.48,120,NA,NA,1.81,NA,NA
"1765",Aug 2010,"Clark Fork River below Thompson Falls",NA,NA,NA,8.11,199,21.68,129,NA,NA,1.69,NA,NA
"1766",Sep 2010,"Clark Fork River below Thompson Falls",NA,NA,NA,8.02,201,16.29,132,NA,NA,1.7,NA,NA
"1767",Oct 2010,"Clark Fork River below Thompson Falls",NA,NA,NA,7.95,211,11.51,137,NA,NA,1.46,NA,NA
"1768",Nov 2010,"Clark Fork River below Thompson Falls",NA,NA,NA,7.82,209,5.51,136,NA,NA,1.65,NA,NA
"1769",Dec 2010,"Clark Fork River below Thompson Falls",NA,NA,NA,7.93,200,2.52,130,NA,NA,2.99,NA,NA
"1770",Jan 2011,"Clark Fork River below Thompson Falls",NA,NA,NA,8.04,186,0.03,121,NA,NA,1.28,NA,NA
"1771",Feb 2011,"Clark Fork River below Thompson Falls",NA,NA,NA,8.46,192,2.34,124,NA,NA,4.02,NA,NA
"1772",Mar 2011,"Clark Fork River below Thompson Falls",NA,NA,NA,8.42,226,4.77,147,NA,NA,3.45,NA,NA
"1773",Apr 2011,"Clark Fork River below Thompson Falls",NA,NA,NA,8,181,6.7,118,NA,NA,5.89,NA,NA
"1774",May 2011,"Clark Fork River below Thompson Falls",NA,NA,NA,7.93,150,10.07,98,NA,NA,17.4,NA,NA
"1775",Jun 2011,"Clark Fork River below Thompson Falls",NA,NA,NA,7.79,139,11.76,90,NA,NA,45,NA,NA
"1776",Jul 2011,"Clark Fork River below Thompson Falls",NA,NA,NA,7.96,157,16.97,102,NA,NA,10.8,NA,NA
"1777",Aug 2011,"Clark Fork River below Thompson Falls",NA,NA,NA,8.19,190,19.53,124,NA,NA,2.61,NA,NA
"1778",Sep 2011,"Clark Fork River below Thompson Falls",NA,NA,NA,8.13,201,15.7,130,NA,NA,1.37,NA,NA
"1779",Oct 2011,"Clark Fork River below Thompson Falls",NA,NA,NA,8.48,204,10.97,133,NA,NA,1.04,NA,NA
"1780",Nov 2011,"Clark Fork River below Thompson Falls",NA,NA,NA,8.18,206,3.22,134,NA,NA,2.89,NA,NA
"1781",Dec 2011,"Clark Fork River below Thompson Falls",NA,NA,NA,6.85,203,1.74,132,NA,NA,1.42,NA,NA
"1782",Jan 2012,"Clark Fork River below Thompson Falls",NA,NA,NA,6.96,201,0.8,130,NA,NA,1.64,NA,NA
"1783",Feb 2012,"Clark Fork River below Thompson Falls",NA,NA,NA,6.36,207,2.53,135,NA,NA,1.29,NA,NA
"1784",Mar 2012,"Clark Fork River below Thompson Falls",NA,NA,NA,8.12,199,5.25,128,NA,NA,2.34,NA,NA
"1785",Apr 2012,"Clark Fork River below Thompson Falls",NA,NA,NA,7.92,180,8.46,117,NA,NA,18,NA,NA
"1786",May 2012,"Clark Fork River below Thompson Falls",NA,NA,NA,8.12,154,9.44,100,NA,NA,7.24,NA,NA
"1787",Jun 2012,"Clark Fork River below Thompson Falls",NA,NA,NA,8.03,150,10.83,98,NA,NA,7.92,NA,NA
"1788",Jul 2012,"Clark Fork River below Thompson Falls",NA,NA,NA,8.35,164,20.41,106,NA,NA,3.43,NA,NA
"1789",Aug 2012,"Clark Fork River below Thompson Falls",NA,NA,NA,8.71,187,22.14,122,NA,NA,1.16,NA,NA
"1790",Dec 2012,"Clark Fork River below Thompson Falls",NA,NA,NA,7.57,176,5.67,114,NA,NA,2,NA,NA
"1791",Mar 2013,"Clark Fork River below Thompson Falls",NA,NA,NA,8.25,186,5.77,121,NA,NA,1.77,NA,NA
"1792",Apr 2013,"Clark Fork River below Thompson Falls",NA,NA,NA,8.28,162,6.63,105,NA,NA,4.9,NA,NA
"1793",May 2013,"Clark Fork River below Thompson Falls",NA,NA,NA,8.19,147,12.01,96,NA,NA,7.07,NA,NA
"1794",Jun 2013,"Clark Fork River below Thompson Falls",NA,NA,NA,8.38,163,15.1,NA,NA,NA,3.9,NA,NA
"1795",Jul 2013,"Clark Fork River below Thompson Falls",NA,NA,NA,8.29,179,22.84,116,NA,NA,1.45,NA,NA
"1796",Aug 2013,"Clark Fork River below Thompson Falls",NA,NA,NA,8.39,187,23.21,121,NA,NA,0.95,NA,NA
"1797",Sep 2013,"Clark Fork River below Thompson Falls",NA,NA,NA,8.26,195,18.12,127,NA,NA,1.06,NA,NA
"1798",Oct 2013,"Clark Fork River below Thompson Falls",NA,NA,NA,8.14,189,9.36,123,NA,NA,1.6,NA,NA
"1799",Nov 2013,"Clark Fork River below Thompson Falls",NA,NA,NA,8.05,217,6.3,141,NA,NA,1.4,NA,NA
"1800",Mar 2014,"Clark Fork River below Thompson Falls",NA,NA,NA,7.42,162,3.65,105,NA,NA,49.8,NA,NA
"1801",Apr 2014,"Clark Fork River below Thompson Falls",NA,NA,NA,7.99,159,7.29,103,NA,NA,7.11,NA,NA
"1802",May 2014,"Clark Fork River below Thompson Falls",NA,NA,NA,7.86,153,9.72,99,NA,NA,6.58,NA,NA
"1803",Jun 2014,"Clark Fork River below Thompson Falls",NA,NA,NA,7.89,147,14.37,96,NA,NA,9.91,NA,NA
"1804",Jul 2014,"Clark Fork River below Thompson Falls",NA,NA,NA,8,176,21.45,114,NA,NA,4.97,NA,NA
"1805",Aug 2014,"Clark Fork River below Thompson Falls",NA,NA,NA,8.25,187,23.05,121,NA,NA,1.45,NA,NA
"1806",Sep 2014,"Clark Fork River below Thompson Falls",NA,NA,NA,8.03,200,15.37,130,NA,NA,1.69,NA,NA
"1807",Oct 2014,"Clark Fork River below Thompson Falls",NA,NA,NA,8.09,194,12.79,126,NA,NA,1.39,NA,NA
"1808",Nov 2014,"Clark Fork River below Thompson Falls",NA,NA,NA,8.13,190,0.37,124,NA,NA,1.86,NA,NA
"1809",Mar 2015,"Clark Fork River below Thompson Falls",NA,NA,NA,6.6,150,6.24,97,NA,NA,6.42,NA,NA
"1810",Apr 2015,"Clark Fork River below Thompson Falls",NA,NA,NA,7.48,164,7.52,107,NA,NA,3.41,NA,NA
"1811",May 2015,"Clark Fork River below Thompson Falls",NA,NA,NA,7.79,153,12.35,98,NA,NA,3.75,NA,NA
"1812",Jun 2015,"Clark Fork River below Thompson Falls",NA,NA,NA,7.79,163,18.47,106,NA,NA,5.26,NA,NA
