ActivityStartDate,MonitoringLocationName,CharacteristicName,ResultMeasureValue
6/19/2001,Clark Fork River at Harper Bridge,Total dissolved solids,89000
7/22/2001,Clark Fork River at Noxon,Total dissolved solids,89000
8/21/2002,Clark Fork River at Noxon,Total dissolved solids,89000
5/16/2014,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,89000
5/18/2021,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,89000
7/3/2014,Clark Fork River at Huson,Total dissolved solids,89700
6/15/2011,Clark Fork River below Thompson Falls,Total dissolved solids,90000
6/10/2014,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,90000
9/9/1998,Clark Fork River at Harper Bridge,Total dissolved solids,90000
4/7/1999,Clark Fork River at Noxon,Total dissolved solids,90000
6/15/1999,Clark Fork River above Missoula,Total dissolved solids,90000
7/18/2000,Clark Fork River above Thompson Falls,Total dissolved solids,90000
8/15/2000,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,90000
6/19/2001,Clark Fork River at Huson,Total dissolved solids,90000
5/28/2002,Clark Fork River at Turah,Total dissolved solids,90000
5/8/2012,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,90000
6/10/2020,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,90000
7/12/2012,Clark Fork River above Flathead,Total dissolved solids,90300
6/25/2008,Clark Fork River above Missoula,Total dissolved solids,90400
6/10/2003,Clark Fork River below Missoula,Total dissolved solids,90800
3/1/2000,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,91000
3/28/2000,Clark Fork River above Thompson Falls,Total dissolved solids,91000
12/21/2000,Clark Fork River at Noxon,Total dissolved solids,91000
5/22/2001,Clark Fork River below Missoula,Total dissolved solids,91000
3/6/2002,Clark Fork River at Noxon,Total dissolved solids,91000
8/21/2002,Clark Fork River below Thompson Falls,Total dissolved solids,91000
4/3/2002,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,91000
5/21/2009,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,91000
6/16/2009,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,92000
6/11/2014,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,92000
5/10/2016,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,92000
6/17/2010,Clark Fork River below Thompson Falls,Total dissolved solids,92000
4/22/2013,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,92000
5/21/2009,Clark Fork River at Noxon,Total dissolved solids,92000
10/7/1998,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,92000
11/18/1998,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,92000
11/17/1999,Clark Fork River below Thompson Falls,Total dissolved solids,92000
12/15/1999,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,92000
8/15/2000,Clark Fork River at Noxon,Total dissolved solids,92000
1/31/2001,Clark Fork River below Missoula,Total dissolved solids,92000
8/21/2002,Clark Fork River above Thompson Falls,Total dissolved solids,92000
9/25/2002,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,92000
8/10/2003,Clark Fork River at Noxon,Total dissolved solids,92000
8/10/2003,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,92000
5/8/2012,Clark Fork River at Noxon,Total dissolved solids,92000
6/5/2018,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,92000
5/8/2018,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,92000
5/9/2017,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,92000
7/8/2010,Clark Fork River above Flathead,Total dissolved solids,92900
6/11/2014,Clark Fork River at Noxon,Total dissolved solids,93000
6/6/2014,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,93000
5/10/2016,Clark Fork River at Noxon,Total dissolved solids,93000
11/18/1998,Clark Fork River at Noxon,Total dissolved solids,93000
10/7/1998,Clark Fork River at Noxon,Total dissolved solids,93000
12/15/1999,Clark Fork River at Noxon,Total dissolved solids,93000
9/22/1999,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,93000
4/7/1999,Clark Fork River below Thompson Falls,Total dissolved solids,93000
3/1/2000,Clark Fork River below Thompson Falls,Total dissolved solids,93000
12/21/2000,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,93000
6/11/2000,Clark Fork River above Missoula,Total dissolved solids,93000
3/1/2000,Clark Fork River at Noxon,Total dissolved solids,93000
12/21/2000,Clark Fork River above Thompson Falls,Total dissolved solids,93000
7/16/2003,Clark Fork River below Thompson Falls,Total dissolved solids,93000
7/21/2011,Clark Fork River above Flathead,Total dissolved solids,93000
6/17/2010,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,93000
4/29/2009,Clark Fork River at Noxon,Total dissolved solids,93000
9/10/1998,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,94000
11/18/1998,Clark Fork River below Thompson Falls,Total dissolved solids,94000
9/10/1998,Clark Fork River above Thompson Falls,Total dissolved solids,94000
9/10/1998,Clark Fork River at Noxon,Total dissolved solids,94000
4/7/1999,Clark Fork River above Thompson Falls,Total dissolved solids,94000
10/20/1999,Clark Fork River at Noxon,Total dissolved solids,94000
11/17/1999,Clark Fork River at Noxon,Total dissolved solids,94000
12/21/2000,Clark Fork River below Thompson Falls,Total dissolved solids,94000
8/15/2000,Clark Fork River below Thompson Falls,Total dissolved solids,94000
6/11/2000,Clark Fork River at Turah,Total dissolved solids,94000
8/22/2001,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,94000
1/30/2002,Clark Fork River above Thompson Falls,Total dissolved solids,94000
4/3/2002,Clark Fork River at Noxon,Total dissolved solids,94000
9/25/2002,Clark Fork River at Noxon,Total dissolved solids,94000
5/2/2017,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,94000
6/13/2017,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,94000
6/14/2011,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,94000
6/17/2010,Clark Fork River at Noxon,Total dissolved solids,95000
5/30/2013,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,95000
7/13/2011,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,95000
4/11/2017,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,95000
5/23/2017,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,95000
12/15/1999,Clark Fork River above Thompson Falls,Total dissolved solids,95000
7/14/1999,Clark Fork River below Thompson Falls,Total dissolved solids,95000
4/7/1999,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,95000
9/26/2001,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,95000
8/22/2001,Clark Fork River at Noxon,Total dissolved solids,95000
9/26/2001,Clark Fork River at Noxon,Total dissolved solids,95000
1/30/2002,Clark Fork River below Thompson Falls,Total dissolved solids,95000
4/22/2013,Clark Fork River at Noxon,Total dissolved solids,95000
5/10/2022,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,95000
6/15/2021,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,95000
7/17/2008,Clark Fork River above Flathead,Total dissolved solids,95000
7/12/2012,Clark Fork River at Huson,Total dissolved solids,95500
7/21/2011,Clark Fork River at Huson,Total dissolved solids,95500
5/6/2014,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,96000
12/15/1999,Clark Fork River below Thompson Falls,Total dissolved solids,96000
10/20/1999,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,96000
3/28/2000,Clark Fork River above Flathead,Total dissolved solids,96000
1/27/2000,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,96000
8/15/2000,Clark Fork River above Thompson Falls,Total dissolved solids,96000
8/22/2001,Clark Fork River above Thompson Falls,Total dissolved solids,96000
8/22/2001,Clark Fork River below Thompson Falls,Total dissolved solids,96000
5/22/2001,Clark Fork River above Missoula,Total dissolved solids,96000
3/6/2002,Clark Fork River below Thompson Falls,Total dissolved solids,96000
4/3/2002,Clark Fork River above Thompson Falls,Total dissolved solids,96000
8/10/2003,Clark Fork River below Thompson Falls,Total dissolved solids,96000
5/21/2013,Clark Fork River below Thompson Falls,Total dissolved solids,96000
6/11/2014,Clark Fork River below Thompson Falls,Total dissolved solids,96000
4/11/2017,Clark Fork River at Noxon,Total dissolved solids,96000
6/16/2009,Clark Fork River at Noxon,Total dissolved solids,97000
6/15/2015,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,97000
6/22/2022,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,97000
4/19/2022,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,97000
10/7/1998,Clark Fork River below Thompson Falls,Total dissolved solids,97000
9/22/1999,Clark Fork River at Noxon,Total dissolved solids,97000
9/25/2002,Clark Fork River below Thompson Falls,Total dissolved solids,97000
6/14/2016,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,97000
3/17/2015,Clark Fork River below Thompson Falls,Total dissolved solids,97000
4/14/2015,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,97000
4/11/2016,Clark Fork River below Thompson Falls,Total dissolved solids,97000
4/29/2009,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,97000
4/11/2017,Clark Fork River below Thompson Falls,Total dissolved solids,97000
6/14/2016,Clark Fork River at Noxon,Total dissolved solids,97000
6/30/2011,Clark Fork River below Missoula,Total dissolved solids,97500
7/8/2003,Clark Fork River above Flathead,Total dissolved solids,97800
7/17/2008,Clark Fork River at Huson,Total dissolved solids,97900
6/15/2011,Clark Fork River at Noxon,Total dissolved solids,98000
5/13/2011,Clark Fork River below Thompson Falls,Total dissolved solids,98000
9/10/1998,Clark Fork River below Thompson Falls,Total dissolved solids,98000
9/9/1998,Clark Fork River at Huson,Total dissolved solids,98000
5/4/1999,Clark Fork River below Missoula,Total dissolved solids,98000
10/17/2000,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,98000
9/13/2000,Clark Fork River at Noxon,Total dissolved solids,98000
12/20/2001,Clark Fork River above Thompson Falls,Total dissolved solids,98000
4/3/2002,Clark Fork River below Thompson Falls,Total dissolved solids,98000
3/6/2002,Clark Fork River above Thompson Falls,Total dissolved solids,98000
6/11/2012,Clark Fork River below Thompson Falls,Total dissolved solids,98000
5/12/2015,Clark Fork River below Thompson Falls,Total dissolved solids,98000
6/4/2013,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,98000
6/11/2008,Clark Fork River above Missoula,Total dissolved solids,98100
7/8/2010,Clark Fork River at Huson,Total dissolved solids,98500
7/14/2011,Clark Fork River at Noxon,Total dissolved solids,99000
6/5/2013,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,99000
6/15/2015,Clark Fork River at Noxon,Total dissolved solids,99000
6/9/1998,Clark Fork River at Huson,Total dissolved solids,99000
9/22/1999,Clark Fork River below Thompson Falls,Total dissolved solids,99000
3/1/2000,Clark Fork River above Thompson Falls,Total dissolved solids,99000
11/20/2001,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,99000
5/8/2013,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,99000
4/14/2015,Clark Fork River at Noxon,Total dissolved solids,99000
5/14/2014,Clark Fork River below Thompson Falls,Total dissolved solids,99000
5/1/2018,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,99000
6/23/2021,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,99000
6/12/2008,Clark Fork River below Missoula,Total dissolved solids,99300
5/12/2015,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,100000
5/31/2013,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,100000
11/18/1998,Clark Fork River above Thompson Falls,Total dissolved solids,100000
12/16/1998,Clark Fork River above Thompson Falls,Total dissolved solids,100000
10/17/2000,Clark Fork River at Noxon,Total dissolved solids,100000
1/27/2000,Clark Fork River at Noxon,Total dissolved solids,100000
10/25/2001,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,100000
9/26/2001,Clark Fork River below Thompson Falls,Total dissolved solids,100000
7/23/2002,Clark Fork River at Harper Bridge,Total dissolved solids,100000
9/25/2002,Clark Fork River above Thompson Falls,Total dissolved solids,100000
5/9/2012,Clark Fork River below Thompson Falls,Total dissolved solids,100000
6/16/2009,Clark Fork River below Thompson Falls,Total dissolved solids,100000
5/12/2015,Clark Fork River at Noxon,Total dissolved solids,101000
9/13/2000,Clark Fork River below Thompson Falls,Total dissolved solids,101000
7/22/2001,Clark Fork River below Thompson Falls,Total dissolved solids,101000
9/26/2001,Clark Fork River above Thompson Falls,Total dissolved solids,101000
10/15/2003,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,101000
12/18/2003,Clark Fork River at Noxon,Total dissolved solids,101000
7/15/2012,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,101000
6/19/2018,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,101000
5/5/2021,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,101000
4/11/2016,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,102000
9/22/1999,Clark Fork River above Thompson Falls,Total dissolved solids,102000
10/25/2001,Clark Fork River at Noxon,Total dissolved solids,102000
12/20/2001,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,102000
7/22/2001,Clark Fork River above Thompson Falls,Total dissolved solids,102000
12/18/2003,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,102000
9/21/2003,Clark Fork River at Noxon,Total dissolved solids,102000
9/21/2003,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,102000
7/14/2011,Clark Fork River below Thompson Falls,Total dissolved solids,102000
7/15/2012,Clark Fork River at Noxon,Total dissolved solids,102000
7/11/2017,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,102000
6/22/2011,Clark Fork River above Missoula,Total dissolved solids,102100
7/28/2011,Clark Fork River above Flathead,Total dissolved solids,102100
6/25/2008,Clark Fork River below Warm Springs,Total dissolved solids,102400
6/24/2010,Clark Fork River below Missoula,Total dissolved solids,102500
6/27/2012,Clark Fork River above Missoula,Total dissolved solids,102700
7/24/2008,Clark Fork River above Flathead,Total dissolved solids,102900
3/14/2017,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,103000
6/14/2016,Clark Fork River below Thompson Falls,Total dissolved solids,103000
11/17/1999,Clark Fork River above Thompson Falls,Total dissolved solids,103000
3/3/1999,Clark Fork River below Thompson Falls,Total dissolved solids,103000
1/27/2000,Clark Fork River below Thompson Falls,Total dissolved solids,103000
5/21/2000,Clark Fork River at Turah,Total dissolved solids,103000
12/20/2001,Clark Fork River at Noxon,Total dissolved solids,103000
11/20/2001,Clark Fork River at Noxon,Total dissolved solids,103000
7/23/2002,Clark Fork River at Huson,Total dissolved solids,103000
10/15/2003,Clark Fork River at Noxon,Total dissolved solids,103000
7/8/2003,Clark Fork River at Huson,Total dissolved solids,103000
7/16/2003,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,103000
4/15/2014,Clark Fork River below Thompson Falls,Total dissolved solids,103000
3/14/2017,Clark Fork River below Thompson Falls,Total dissolved solids,103000
7/15/2010,Clark Fork River above Flathead,Total dissolved solids,103700
9/22/1999,Clark Fork River at Harper Bridge,Total dissolved solids,104000
7/18/2000,Clark Fork River above Flathead,Total dissolved solids,104000
12/20/2001,Clark Fork River below Thompson Falls,Total dissolved solids,104000
5/1/2002,Clark Fork River below Missoula,Total dissolved solids,104000
12/18/2003,Clark Fork River below Thompson Falls,Total dissolved solids,104000
3/14/2017,Clark Fork River at Noxon,Total dissolved solids,104000
6/17/2020,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,104000
7/11/2017,Clark Fork River at Noxon,Total dissolved solids,104000
7/12/2022,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,104000
7/24/2008,Clark Fork River at Huson,Total dissolved solids,104100
6/28/2012,Clark Fork River below Missoula,Total dissolved solids,104700
7/18/2013,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,105000
4/15/2014,Clark Fork River at Noxon,Total dissolved solids,105000
8/11/1998,Clark Fork River above Flathead,Total dissolved solids,105000
6/9/1998,Clark Fork River at Harper Bridge,Total dissolved solids,105000
7/14/1999,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,105000
1/27/1999,Clark Fork River below Thompson Falls,Total dissolved solids,105000
3/3/1999,Clark Fork River at Noxon,Total dissolved solids,105000
9/21/2003,Clark Fork River below Thompson Falls,Total dissolved solids,105000
11/13/2003,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,105000
11/13/2003,Clark Fork River below Thompson Falls,Total dissolved solids,105000
3/11/2014,Clark Fork River below Thompson Falls,Total dissolved solids,105000
4/22/2013,Clark Fork River below Thompson Falls,Total dissolved solids,105000
7/12/2022,Clark Fork River at Noxon,Total dissolved solids,105000
6/23/2010,Clark Fork River above Missoula,Total dissolved solids,105700
4/13/2011,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,106000
10/20/1999,Clark Fork River below Thompson Falls,Total dissolved solids,106000
1/27/2000,Clark Fork River above Thompson Falls,Total dissolved solids,106000
11/20/2001,Clark Fork River below Thompson Falls,Total dissolved solids,106000
1/30/2002,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,106000
11/13/2003,Clark Fork River at Noxon,Total dissolved solids,106000
7/15/2012,Clark Fork River below Thompson Falls,Total dissolved solids,106000
4/11/2016,Clark Fork River at Noxon,Total dissolved solids,106000
6/15/2015,Clark Fork River below Thompson Falls,Total dissolved solids,106000
5/1/2020,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,106000
3/17/2015,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,106000
4/29/2009,Clark Fork River below Thompson Falls,Total dissolved solids,106000
7/16/2014,Clark Fork River at Noxon,Total dissolved solids,107000
6/25/2009,Clark Fork River below Missoula,Total dissolved solids,107000
7/16/2014,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,107000
4/14/2015,Clark Fork River below Thompson Falls,Total dissolved solids,107000
3/3/1999,Clark Fork River above Thompson Falls,Total dissolved solids,107000
11/20/2001,Clark Fork River above Thompson Falls,Total dissolved solids,107000
2/1/2001,Clark Fork River at Turah,Total dissolved solids,107000
6/17/2002,Clark Fork River at Turah,Total dissolved solids,107000
7/18/2013,Clark Fork River at Noxon,Total dissolved solids,107000
5/12/2011,Clark Fork River at Noxon,Total dissolved solids,107000
6/21/2012,Clark Fork River below Missoula,Total dissolved solids,107300
7/28/2011,Clark Fork River at Huson,Total dissolved solids,107300
6/20/2012,Clark Fork River above Missoula,Total dissolved solids,107900
7/2/2015,Clark Fork River above Flathead,Total dissolved solids,107900
7/14/2009,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,108000
4/15/2014,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,108000
8/10/1998,Clark Fork River at Harper Bridge,Total dissolved solids,108000
3/28/2000,Clark Fork River at Harper Bridge,Total dissolved solids,108000
10/17/2000,Clark Fork River below Thompson Falls,Total dissolved solids,108000
7/16/2020,Clark Fork River at Noxon,Total dissolved solids,108000
7/16/2020,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,108000
4/13/2011,Clark Fork River at Noxon,Total dissolved solids,108000
7/15/2010,Clark Fork River at Huson,Total dissolved solids,108600
6/24/2009,Clark Fork River above Missoula,Total dissolved solids,109000
11/21/2000,Clark Fork River above Flathead,Total dissolved solids,109000
6/19/2001,Clark Fork River below Missoula,Total dissolved solids,109000
5/22/2001,Clark Fork River at Turah,Total dissolved solids,109000
5/1/2002,Clark Fork River above Missoula,Total dissolved solids,109000
10/15/2003,Clark Fork River below Thompson Falls,Total dissolved solids,109000
7/12/2022,Clark Fork River below Thompson Falls,Total dissolved solids,109000
5/11/2010,Clark Fork River at Noxon,Total dissolved solids,110000
7/14/2009,Clark Fork River at Noxon,Total dissolved solids,110000
6/8/1998,Clark Fork River at Noxon,Total dissolved solids,110000
9/10/1998,Clark Fork River above Flathead,Total dissolved solids,110000
6/12/2000,Clark Fork River below Missoula,Total dissolved solids,110000
10/25/2001,Clark Fork River above Thompson Falls,Total dissolved solids,110000
10/25/2001,Clark Fork River below Thompson Falls,Total dissolved solids,110000
9/24/2020,Clark Fork River at Noxon,Total dissolved solids,110000
5/10/2010,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,110000
3/17/2015,Clark Fork River at Noxon,Total dissolved solids,110000
6/25/2008,Clark Fork River at Deer Lodge,Total dissolved solids,110100
7/17/2014,Clark Fork River above Flathead,Total dissolved solids,110500
10/7/1998,Clark Fork River above Flathead,Total dissolved solids,111000
10/17/2000,Clark Fork River above Thompson Falls,Total dissolved solids,111000
5/12/2011,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,111000
7/14/2015,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,111000
7/15/2010,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,111000
7/22/2010,Clark Fork River above Flathead,Total dissolved solids,111100
7/2/2009,Clark Fork River below Missoula,Total dissolved solids,111400
6/29/2011,Clark Fork River above Missoula,Total dissolved solids,111800
7/12/2016,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,112000
9/24/2020,Clark Fork River below Thompson Falls,Total dissolved solids,112000
9/9/1998,Clark Fork River above Missoula,Total dissolved solids,112000
6/8/1998,Clark Fork River above Flathead,Total dissolved solids,112000
7/13/1999,Clark Fork River above Missoula,Total dissolved solids,112000
6/19/2001,Clark Fork River above Missoula,Total dissolved solids,112000
12/5/2012,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,112000
9/24/2020,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,112000
7/11/2017,Clark Fork River below Thompson Falls,Total dissolved solids,112000
7/16/2010,Clark Fork River at Noxon,Total dissolved solids,113000
7/15/2015,Clark Fork River at Noxon,Total dissolved solids,113000
7/10/2008,Clark Fork River below Missoula,Total dissolved solids,113000
7/12/2016,Clark Fork River at Noxon,Total dissolved solids,113000
8/10/1998,Clark Fork River at Huson,Total dissolved solids,113000
5/4/1999,Clark Fork River above Missoula,Total dissolved solids,113000
8/21/2002,Clark Fork River above Flathead,Total dissolved solids,113000
7/24/2002,Clark Fork River above Flathead,Total dissolved solids,113000
8/12/2012,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,113000
7/17/2018,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,113000
8/15/2011,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,113000
7/21/2021,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,113000
7/13/2011,Clark Fork River below Warm Springs,Total dissolved solids,113100
7/9/2008,Clark Fork River above Missoula,Total dissolved solids,113300
7/16/2009,Clark Fork River at Huson,Total dissolved solids,113900
8/11/2014,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,114000
8/11/2014,Clark Fork River at Noxon,Total dissolved solids,114000
7/16/2020,Clark Fork River below Thompson Falls,Total dissolved solids,114000
12/16/1998,Clark Fork River below Thompson Falls,Total dissolved solids,114000
1/27/1999,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,114000
12/5/2012,Clark Fork River below Thompson Falls,Total dissolved solids,114000
7/17/2018,Clark Fork River at Noxon,Total dissolved solids,114000
7/16/2014,Clark Fork River below Thompson Falls,Total dissolved solids,114000
7/1/2009,Clark Fork River above Missoula,Total dissolved solids,114800
7/1/2009,Clark Fork River below Warm Springs,Total dissolved solids,114800
7/22/2003,Clark Fork River above Flathead,Total dissolved solids,114900
3/14/2016,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,115000
3/28/2000,Clark Fork River at Huson,Total dissolved solids,115000
8/12/2012,Clark Fork River at Noxon,Total dissolved solids,115000
7/15/2009,Clark Fork River at Deer Lodge,Total dissolved solids,115000
8/8/2016,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,115000
8/15/2013,Clark Fork River at Noxon,Total dissolved solids,115000
3/14/2016,Clark Fork River below Thompson Falls,Total dissolved solids,115000
3/11/2014,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,115000
7/17/2014,Clark Fork River at Huson,Total dissolved solids,115100
7/30/2009,Clark Fork River above Flathead,Total dissolved solids,115300
8/21/2008,Clark Fork River above Flathead,Total dissolved solids,115500
7/2/2015,Clark Fork River at Huson,Total dissolved solids,115700
1/27/1999,Clark Fork River at Noxon,Total dissolved solids,116000
7/18/2000,Clark Fork River at Huson,Total dissolved solids,116000
12/5/2012,Clark Fork River at Noxon,Total dissolved solids,116000
8/15/2013,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,116000
8/15/2011,Clark Fork River at Noxon,Total dissolved solids,116000
7/18/2013,Clark Fork River below Thompson Falls,Total dissolved solids,116000
7/21/2021,Clark Fork River at Noxon,Total dissolved solids,116000
7/8/2010,Clark Fork River below Missoula,Total dissolved solids,116200
6/23/2003,Clark Fork River above Missoula,Total dissolved solids,116400
7/16/2009,Clark Fork River above Flathead,Total dissolved solids,116500
4/17/2018,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,117000
8/22/2001,Clark Fork River above Flathead,Total dissolved solids,117000
3/6/2002,Clark Fork River above Flathead,Total dissolved solids,117000
4/15/2012,Clark Fork River below Thompson Falls,Total dissolved solids,117000
10/11/2016,Clark Fork River below Thompson Falls,Total dissolved solids,117000
3/16/2020,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,117000
8/8/2016,Clark Fork River at Noxon,Total dissolved solids,117000
6/24/2003,Clark Fork River below Missoula,Total dissolved solids,117100
6/9/2003,Clark Fork River below Warm Springs,Total dissolved solids,117300
8/5/2003,Clark Fork River above Flathead,Total dissolved solids,117300
8/14/2008,Clark Fork River above Flathead,Total dissolved solids,117400
6/14/1999,Clark Fork River at Deer Lodge,Total dissolved solids,118000
11/21/2000,Clark Fork River at Harper Bridge,Total dissolved solids,118000
7/22/2001,Clark Fork River above Flathead,Total dissolved solids,118000
3/14/2016,Clark Fork River at Noxon,Total dissolved solids,118000
7/12/2016,Clark Fork River below Thompson Falls,Total dissolved solids,118000
4/13/2011,Clark Fork River below Thompson Falls,Total dissolved solids,118000
8/12/2003,Clark Fork River above Flathead,Total dissolved solids,118600
5/11/2010,Clark Fork River below Thompson Falls,Total dissolved solids,119000
3/27/2013,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,119000
7/14/2015,Clark Fork River below Thompson Falls,Total dissolved solids,119000
8/28/2008,Clark Fork River above Flathead,Total dissolved solids,119100
8/5/2010,Clark Fork River above Flathead,Total dissolved solids,119300
2/15/2011,Clark Fork River at Noxon,Total dissolved solids,120000
7/16/2010,Clark Fork River below Thompson Falls,Total dissolved solids,120000
9/19/2013,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,120000
5/4/1999,Clark Fork River at Turah,Total dissolved solids,120000
8/15/2000,Clark Fork River above Flathead,Total dissolved solids,120000
4/3/2002,Clark Fork River above Flathead,Total dissolved solids,120000
8/18/2021,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,120000
7/14/2009,Clark Fork River below Thompson Falls,Total dissolved solids,120000
11/7/2016,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,120000
3/11/2014,Clark Fork River at Noxon,Total dissolved solids,120000
3/13/2018,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,120000
8/12/2020,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,120000
8/13/2009,Clark Fork River above Flathead,Total dissolved solids,120200
7/19/2012,Clark Fork River above Flathead,Total dissolved solids,120300
11/19/2014,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,121000
10/24/2013,Clark Fork River below Cabinet Gorge Dam,Total dissolved solids,121000
7/17/2018,Clark Fork River below Thompson Falls,Total dissolved solids,121000
1/12/2011,Clark Fork River below Thompson Falls,Total dissolved solids,121000
