agency_cd,site_no,datetime,Day,Month,Year,Q_CFS,STAT
USGS,BN,10/16/2001,16,10,2001,515,A
USGS,BN,10/17/2001,17,10,2001,503,A
USGS,BN,10/18/2001,18,10,2001,491,A
USGS,BN,10/19/2001,19,10,2001,506,A
USGS,BN,10/20/2001,20,10,2001,545,A
USGS,BN,10/21/2001,21,10,2001,538,A
USGS,BN,10/22/2001,22,10,2001,521,A
USGS,BN,10/23/2001,23,10,2001,528,A
USGS,BN,10/24/2001,24,10,2001,519,A
USGS,BN,10/25/2001,25,10,2001,508,A
USGS,BN,10/26/2001,26,10,2001,510,A
USGS,BN,10/27/2001,27,10,2001,509,A
USGS,BN,10/28/2001,28,10,2001,527,A
USGS,BN,10/29/2001,29,10,2001,538,A
USGS,BN,10/30/2001,30,10,2001,535,A
USGS,BN,10/31/2001,31,10,2001,532,A
USGS,BN,11/1/2001,1,11,2001,540,A
USGS,BN,11/2/2001,2,11,2001,529,A
USGS,BN,11/3/2001,3,11,2001,518,A
USGS,BN,11/4/2001,4,11,2001,511,A
USGS,BN,11/5/2001,5,11,2001,505,A
USGS,BN,11/6/2001,6,11,2001,502,A
USGS,BN,11/7/2001,7,11,2001,497,A
USGS,BN,11/8/2001,8,11,2001,489,A
USGS,BN,11/9/2001,9,11,2001,485,A
USGS,BN,11/10/2001,10,11,2001,482,A
USGS,BN,11/11/2001,11,11,2001,478,A
USGS,BN,11/12/2001,12,11,2001,477,A
USGS,BN,11/13/2001,13,11,2001,481,A
USGS,BN,11/14/2001,14,11,2001,481,A
USGS,BN,11/15/2001,15,11,2001,484,A
USGS,BN,11/16/2001,16,11,2001,483,A
USGS,BN,11/17/2001,17,11,2001,476,A
USGS,BN,11/18/2001,18,11,2001,478,A
USGS,BN,11/19/2001,19,11,2001,479,A
USGS,BN,11/20/2001,20,11,2001,476,A
USGS,BN,11/21/2001,21,11,2001,479,A
USGS,BN,11/22/2001,22,11,2001,482,A
USGS,BN,11/23/2001,23,11,2001,479,A
USGS,BN,11/24/2001,24,11,2001,469,A
USGS,BN,11/25/2001,25,11,2001,469,A
USGS,BN,11/26/2001,26,11,2001,464,A
USGS,BN,11/27/2001,27,11,2001,469,A
USGS,BN,11/28/2001,28,11,2001,430,A
USGS,BN,11/29/2001,29,11,2001,430,A
USGS,BN,11/30/2001,30,11,2001,482,A
USGS,BN,12/1/2001,1,12,2001,468,A
USGS,BN,12/2/2001,2,12,2001,448,A
USGS,BN,12/3/2001,3,12,2001,482,A
USGS,BN,12/4/2001,4,12,2001,459,A
USGS,BN,12/5/2001,5,12,2001,421,A
USGS,BN,12/6/2001,6,12,2001,417,A
USGS,BN,12/7/2001,7,12,2001,472,A
USGS,BN,12/8/2001,8,12,2001,431,A
USGS,BN,12/9/2001,9,12,2001,443,A
USGS,BN,12/10/2001,10,12,2001,412,A
USGS,BN,12/11/2001,11,12,2001,392,A
USGS,BN,12/12/2001,12,12,2001,408,A
USGS,BN,12/13/2001,13,12,2001,422,A
USGS,BN,12/14/2001,14,12,2001,466,A
USGS,BN,12/15/2001,15,12,2001,403,A
USGS,BN,12/16/2001,16,12,2001,402,A
USGS,BN,12/17/2001,17,12,2001,450,A
USGS,BN,12/18/2001,18,12,2001,399,A
USGS,BN,12/19/2001,19,12,2001,398,A
USGS,BN,12/20/2001,20,12,2001,396,A
USGS,BN,12/21/2001,21,12,2001,430,A
USGS,BN,12/22/2001,22,12,2001,444,A
USGS,BN,12/23/2001,23,12,2001,367,A
USGS,BN,12/24/2001,24,12,2001,312,A
USGS,BN,12/25/2001,25,12,2001,246,A
USGS,BN,12/26/2001,26,12,2001,211,A
USGS,BN,12/27/2001,27,12,2001,209,A
USGS,BN,12/28/2001,28,12,2001,220,A
USGS,BN,12/29/2001,29,12,2001,272,A
USGS,BN,12/30/2001,30,12,2001,332,A
USGS,BN,12/31/2001,31,12,2001,358,A
USGS,BN,1/1/2002,1,1,2002,358,A
USGS,BN,1/2/2002,2,1,2002,325,A
USGS,BN,1/3/2002,3,1,2002,333,A
USGS,BN,1/4/2002,4,1,2002,401,A
USGS,BN,1/5/2002,5,1,2002,419,A
USGS,BN,1/6/2002,6,1,2002,413,A
USGS,BN,1/7/2002,7,1,2002,439,A
USGS,BN,1/8/2002,8,1,2002,553,A
USGS,BN,1/9/2002,9,1,2002,583,A
USGS,BN,1/10/2002,10,1,2002,496,A
USGS,BN,1/11/2002,11,1,2002,468,A
USGS,BN,1/12/2002,12,1,2002,476,A
USGS,BN,1/13/2002,13,1,2002,475,A
USGS,BN,1/14/2002,14,1,2002,453,A
USGS,BN,1/15/2002,15,1,2002,419,A
USGS,BN,1/16/2002,16,1,2002,412,A
USGS,BN,1/17/2002,17,1,2002,432,A
USGS,BN,1/18/2002,18,1,2002,410,A
USGS,BN,1/19/2002,19,1,2002,400,A
USGS,BN,1/20/2002,20,1,2002,409,A
USGS,BN,1/21/2002,21,1,2002,419,A
USGS,BN,1/22/2002,22,1,2002,414,A
USGS,BN,1/23/2002,23,1,2002,381,A
USGS,BN,1/24/2002,24,1,2002,393,A
USGS,BN,1/25/2002,25,1,2002,442,A
USGS,BN,1/26/2002,26,1,2002,448,A
USGS,BN,1/27/2002,27,1,2002,417,A
USGS,BN,1/28/2002,28,1,2002,337,A
USGS,BN,1/29/2002,29,1,2002,306,A
USGS,BN,1/30/2002,30,1,2002,326,A
USGS,BN,1/31/2002,31,1,2002,348,A
USGS,BN,2/1/2002,1,2,2002,402,A
USGS,BN,2/2/2002,2,2,2002,419,A
USGS,BN,2/3/2002,3,2,2002,378,A
USGS,BN,2/4/2002,4,2,2002,403,A
USGS,BN,2/5/2002,5,2,2002,404,A
USGS,BN,2/6/2002,6,2,2002,398,A
USGS,BN,2/7/2002,7,2,2002,440,A
USGS,BN,2/8/2002,8,2,2002,452,A
USGS,BN,2/9/2002,9,2,2002,430,A
USGS,BN,2/10/2002,10,2,2002,419,A
USGS,BN,2/11/2002,11,2,2002,429,A
USGS,BN,2/12/2002,12,2,2002,409,A
USGS,BN,2/13/2002,13,2,2002,394,A
USGS,BN,2/14/2002,14,2,2002,414,A
USGS,BN,2/15/2002,15,2,2002,403,A
USGS,BN,2/16/2002,16,2,2002,394,A
USGS,BN,2/17/2002,17,2,2002,424,A
USGS,BN,2/18/2002,18,2,2002,431,A
USGS,BN,2/19/2002,19,2,2002,414,A
USGS,BN,2/20/2002,20,2,2002,418,A
USGS,BN,2/21/2002,21,2,2002,420,A
USGS,BN,2/22/2002,22,2,2002,486,A
USGS,BN,2/23/2002,23,2,2002,577,A
USGS,BN,2/24/2002,24,2,2002,402,A
USGS,BN,2/25/2002,25,2,2002,258,A
USGS,BN,2/26/2002,26,2,2002,220,A:e
USGS,BN,2/27/2002,27,2,2002,301,A
USGS,BN,2/28/2002,28,2,2002,350,A:e
USGS,BN,3/1/2002,1,3,2002,342,A
USGS,BN,3/2/2002,2,3,2002,322,A
USGS,BN,3/3/2002,3,3,2002,325,A
USGS,BN,3/4/2002,4,3,2002,345,A
USGS,BN,3/5/2002,5,3,2002,408,A
USGS,BN,3/6/2002,6,3,2002,447,A
USGS,BN,3/7/2002,7,3,2002,341,A
USGS,BN,3/8/2002,8,3,2002,288,A
USGS,BN,3/9/2002,9,3,2002,342,A
USGS,BN,3/10/2002,10,3,2002,405,A
USGS,BN,3/11/2002,11,3,2002,450,A
USGS,BN,3/12/2002,12,3,2002,893,A
USGS,BN,3/13/2002,13,3,2002,743,A
USGS,BN,3/14/2002,14,3,2002,617,A
USGS,BN,3/15/2002,15,3,2002,534,A
USGS,BN,3/16/2002,16,3,2002,500,A
USGS,BN,3/17/2002,17,3,2002,418,A
USGS,BN,3/18/2002,18,3,2002,410,A
USGS,BN,3/19/2002,19,3,2002,457,A
USGS,BN,3/20/2002,20,3,2002,445,A
USGS,BN,3/21/2002,21,3,2002,322,A
USGS,BN,3/22/2002,22,3,2002,347,A
USGS,BN,3/23/2002,23,3,2002,484,A
USGS,BN,3/24/2002,24,3,2002,577,A
USGS,BN,3/25/2002,25,3,2002,683,A
USGS,BN,3/26/2002,26,3,2002,649,A
USGS,BN,3/27/2002,27,3,2002,858,A
USGS,BN,3/28/2002,28,3,2002,649,A
USGS,BN,3/29/2002,29,3,2002,580,A
USGS,BN,3/30/2002,30,3,2002,554,A
USGS,BN,3/31/2002,31,3,2002,584,A
USGS,BN,4/1/2002,1,4,2002,765,A
USGS,BN,4/2/2002,2,4,2002,565,A
USGS,BN,4/3/2002,3,4,2002,511,A
USGS,BN,4/4/2002,4,4,2002,509,A
USGS,BN,4/5/2002,5,4,2002,568,A
USGS,BN,4/6/2002,6,4,2002,769,A
USGS,BN,4/7/2002,7,4,2002,922,A
USGS,BN,4/8/2002,8,4,2002,686,A
USGS,BN,4/9/2002,9,4,2002,637,A
USGS,BN,4/10/2002,10,4,2002,634,A
USGS,BN,4/11/2002,11,4,2002,666,A
USGS,BN,4/12/2002,12,4,2002,635,A
USGS,BN,4/13/2002,13,4,2002,623,A
USGS,BN,4/14/2002,14,4,2002,650,A
USGS,BN,4/15/2002,15,4,2002,772,A
USGS,BN,4/16/2002,16,4,2002,744,A
USGS,BN,4/17/2002,17,4,2002,661,A
USGS,BN,4/18/2002,18,4,2002,635,A
USGS,BN,4/19/2002,19,4,2002,605,A
USGS,BN,4/20/2002,20,4,2002,584,A
USGS,BN,4/21/2002,21,4,2002,569,A
USGS,BN,4/22/2002,22,4,2002,552,A
USGS,BN,4/23/2002,23,4,2002,527,A
USGS,BN,4/24/2002,24,4,2002,515,A
USGS,BN,4/25/2002,25,4,2002,509,A
USGS,BN,4/26/2002,26,4,2002,507,A
USGS,BN,4/27/2002,27,4,2002,509,A
USGS,BN,4/28/2002,28,4,2002,506,A
USGS,BN,4/29/2002,29,4,2002,492,A
USGS,BN,4/30/2002,30,4,2002,472,A
USGS,BN,5/1/2002,1,5,2002,455,A
USGS,BN,5/2/2002,2,5,2002,453,A
USGS,BN,5/3/2002,3,5,2002,445,A
USGS,BN,5/4/2002,4,5,2002,443,A
USGS,BN,5/5/2002,5,5,2002,434,A
USGS,BN,5/6/2002,6,5,2002,434,A
USGS,BN,5/7/2002,7,5,2002,431,A
USGS,BN,5/8/2002,8,5,2002,416,A
USGS,BN,5/9/2002,9,5,2002,397,A
USGS,BN,5/10/2002,10,5,2002,376,A
USGS,BN,5/11/2002,11,5,2002,380,A
USGS,BN,5/12/2002,12,5,2002,374,A
USGS,BN,5/13/2002,13,5,2002,381,A
USGS,BN,5/14/2002,14,5,2002,357,A
USGS,BN,5/15/2002,15,5,2002,343,A
USGS,BN,5/16/2002,16,5,2002,331,A
USGS,BN,5/17/2002,17,5,2002,316,A
USGS,BN,5/18/2002,18,5,2002,308,A
USGS,BN,5/19/2002,19,5,2002,308,A
USGS,BN,5/20/2002,20,5,2002,321,A
USGS,BN,5/21/2002,21,5,2002,394,A
USGS,BN,5/22/2002,22,5,2002,576,A
USGS,BN,5/23/2002,23,5,2002,756,A
USGS,BN,5/24/2002,24,5,2002,694,A
USGS,BN,5/25/2002,25,5,2002,615,A
USGS,BN,5/26/2002,26,5,2002,594,A
USGS,BN,5/27/2002,27,5,2002,618,A
USGS,BN,5/28/2002,28,5,2002,649,A
USGS,BN,5/29/2002,29,5,2002,710,A
USGS,BN,5/30/2002,30,5,2002,783,A
USGS,BN,5/31/2002,31,5,2002,933,A
USGS,BN,6/1/2002,1,6,2002,1010,A
USGS,BN,6/2/2002,2,6,2002,1040,A
USGS,BN,6/3/2002,3,6,2002,1220,A
USGS,BN,6/4/2002,4,6,2002,1130,A
USGS,BN,6/5/2002,5,6,2002,967,A
USGS,BN,6/6/2002,6,6,2002,850,A
USGS,BN,6/7/2002,7,6,2002,784,A
USGS,BN,6/8/2002,8,6,2002,760,A
USGS,BN,6/9/2002,9,6,2002,834,A
USGS,BN,6/10/2002,10,6,2002,1230,A
USGS,BN,6/11/2002,11,6,2002,1430,A
USGS,BN,6/12/2002,12,6,2002,1200,A
USGS,BN,6/13/2002,13,6,2002,1090,A
USGS,BN,6/14/2002,14,6,2002,1060,A
USGS,BN,6/15/2002,15,6,2002,1070,A
USGS,BN,6/16/2002,16,6,2002,1100,A
USGS,BN,6/17/2002,17,6,2002,1170,A
USGS,BN,6/18/2002,18,6,2002,1240,A
USGS,BN,6/19/2002,19,6,2002,1310,A
USGS,BN,6/20/2002,20,6,2002,1170,A
USGS,BN,6/21/2002,21,6,2002,980,A
USGS,BN,6/22/2002,22,6,2002,1030,A
USGS,BN,6/23/2002,23,6,2002,1160,A
USGS,BN,6/24/2002,24,6,2002,1100,A
USGS,BN,6/25/2002,25,6,2002,956,A
USGS,BN,6/26/2002,26,6,2002,820,A
USGS,BN,6/27/2002,27,6,2002,748,A
USGS,BN,6/28/2002,28,6,2002,724,A
USGS,BN,6/29/2002,29,6,2002,712,A
USGS,BN,6/30/2002,30,6,2002,779,A
USGS,BN,7/1/2002,1,7,2002,715,A
USGS,BN,7/2/2002,2,7,2002,645,A
USGS,BN,7/3/2002,3,7,2002,594,A
USGS,BN,7/4/2002,4,7,2002,582,A
USGS,BN,7/5/2002,5,7,2002,553,A
USGS,BN,7/6/2002,6,7,2002,512,A
USGS,BN,7/7/2002,7,7,2002,486,A
USGS,BN,7/8/2002,8,7,2002,501,A
USGS,BN,7/9/2002,9,7,2002,505,A
USGS,BN,7/10/2002,10,7,2002,462,A
USGS,BN,7/11/2002,11,7,2002,434,A
USGS,BN,7/12/2002,12,7,2002,412,A
USGS,BN,7/13/2002,13,7,2002,392,A
USGS,BN,7/14/2002,14,7,2002,372,A
USGS,BN,7/15/2002,15,7,2002,400,A
USGS,BN,7/16/2002,16,7,2002,389,A
USGS,BN,7/17/2002,17,7,2002,376,A
USGS,BN,7/18/2002,18,7,2002,365,A
USGS,BN,7/19/2002,19,7,2002,390,A
USGS,BN,7/20/2002,20,7,2002,400,A
USGS,BN,7/21/2002,21,7,2002,395,A
USGS,BN,7/22/2002,22,7,2002,373,A
USGS,BN,7/23/2002,23,7,2002,374,A
USGS,BN,7/24/2002,24,7,2002,390,A
USGS,BN,7/25/2002,25,7,2002,376,A
USGS,BN,7/26/2002,26,7,2002,391,A
USGS,BN,7/27/2002,27,7,2002,392,A
USGS,BN,7/28/2002,28,7,2002,382,A
USGS,BN,7/29/2002,29,7,2002,383,A
USGS,BN,7/30/2002,30,7,2002,362,A
USGS,BN,7/31/2002,31,7,2002,337,A
USGS,BN,8/1/2002,1,8,2002,314,A
USGS,BN,8/2/2002,2,8,2002,300,A
USGS,BN,8/3/2002,3,8,2002,283,A
USGS,BN,8/4/2002,4,8,2002,272,A
USGS,BN,8/5/2002,5,8,2002,287,A
USGS,BN,8/6/2002,6,8,2002,289,A
USGS,BN,8/7/2002,7,8,2002,296,A
USGS,BN,8/8/2002,8,8,2002,346,A
USGS,BN,8/9/2002,9,8,2002,395,A
USGS,BN,8/10/2002,10,8,2002,402,A
USGS,BN,8/11/2002,11,8,2002,369,A
USGS,BN,8/12/2002,12,8,2002,342,A
USGS,BN,8/13/2002,13,8,2002,323,A
USGS,BN,8/14/2002,14,8,2002,307,A
USGS,BN,8/15/2002,15,8,2002,283,A
USGS,BN,8/16/2002,16,8,2002,259,A
USGS,BN,8/17/2002,17,8,2002,228,A
USGS,BN,8/18/2002,18,8,2002,223,A
USGS,BN,8/19/2002,19,8,2002,221,A
USGS,BN,8/20/2002,20,8,2002,210,A
USGS,BN,8/21/2002,21,8,2002,217,A
USGS,BN,8/22/2002,22,8,2002,245,A
USGS,BN,8/23/2002,23,8,2002,244,A
USGS,BN,8/24/2002,24,8,2002,256,A
USGS,BN,8/25/2002,25,8,2002,255,A
USGS,BN,8/26/2002,26,8,2002,241,A
USGS,BN,8/27/2002,27,8,2002,246,A
USGS,BN,8/28/2002,28,8,2002,254,A
USGS,BN,8/29/2002,29,8,2002,252,A
USGS,BN,8/30/2002,30,8,2002,272,A
USGS,BN,8/31/2002,31,8,2002,273,A
USGS,BN,9/1/2002,1,9,2002,263,A
USGS,BN,9/2/2002,2,9,2002,256,A
USGS,BN,9/3/2002,3,9,2002,252,A
USGS,BN,9/4/2002,4,9,2002,257,A
USGS,BN,9/5/2002,5,9,2002,254,A
USGS,BN,9/6/2002,6,9,2002,254,A
USGS,BN,9/7/2002,7,9,2002,291,A
USGS,BN,9/8/2002,8,9,2002,335,A
USGS,BN,9/9/2002,9,9,2002,349,A
USGS,BN,9/10/2002,10,9,2002,334,A
USGS,BN,9/11/2002,11,9,2002,316,A
USGS,BN,9/12/2002,12,9,2002,305,A
USGS,BN,9/13/2002,13,9,2002,298,A
USGS,BN,9/14/2002,14,9,2002,291,A
USGS,BN,9/15/2002,15,9,2002,288,A
USGS,BN,9/16/2002,16,9,2002,285,A
USGS,BN,9/17/2002,17,9,2002,279,A
USGS,BN,9/18/2002,18,9,2002,293,A
USGS,BN,9/19/2002,19,9,2002,300,A
USGS,BN,9/20/2002,20,9,2002,290,A
USGS,BN,9/21/2002,21,9,2002,271,A
USGS,BN,9/22/2002,22,9,2002,270,A
USGS,BN,9/23/2002,23,9,2002,273,A
USGS,BN,9/24/2002,24,9,2002,282,A
USGS,BN,9/25/2002,25,9,2002,285,A
USGS,BN,9/26/2002,26,9,2002,288,A
USGS,BN,9/27/2002,27,9,2002,300,A
USGS,BN,9/28/2002,28,9,2002,320,A
USGS,BN,9/29/2002,29,9,2002,332,A
USGS,BN,9/30/2002,30,9,2002,345,A
USGS,BN,10/1/2002,1,10,2002,335,A
USGS,BN,10/2/2002,2,10,2002,332,A
USGS,BN,10/3/2002,3,10,2002,341,A
USGS,BN,10/4/2002,4,10,2002,366,A
USGS,BN,10/5/2002,5,10,2002,367,A
USGS,BN,10/6/2002,6,10,2002,385,A
USGS,BN,10/7/2002,7,10,2002,381,A
USGS,BN,10/8/2002,8,10,2002,379,A
USGS,BN,10/9/2002,9,10,2002,388,A
USGS,BN,10/10/2002,10,10,2002,412,A
USGS,BN,10/11/2002,11,10,2002,411,A
USGS,BN,10/12/2002,12,10,2002,420,A
USGS,BN,10/13/2002,13,10,2002,421,A
USGS,BN,10/14/2002,14,10,2002,432,A
USGS,BN,10/15/2002,15,10,2002,427,A
USGS,BN,10/16/2002,16,10,2002,427,A
USGS,BN,10/17/2002,17,10,2002,437,A
USGS,BN,10/18/2002,18,10,2002,447,A
USGS,BN,10/19/2002,19,10,2002,440,A
USGS,BN,10/20/2002,20,10,2002,437,A
USGS,BN,10/21/2002,21,10,2002,434,A
USGS,BN,10/22/2002,22,10,2002,432,A
USGS,BN,10/23/2002,23,10,2002,436,A
USGS,BN,10/24/2002,24,10,2002,436,A
USGS,BN,10/25/2002,25,10,2002,429,A
USGS,BN,10/26/2002,26,10,2002,431,A
USGS,BN,10/27/2002,27,10,2002,442,A
USGS,BN,10/28/2002,28,10,2002,454,A
USGS,BN,10/29/2002,29,10,2002,460,A
USGS,BN,10/30/2002,30,10,2002,419,A
USGS,BN,10/31/2002,31,10,2002,376,A
USGS,BN,11/1/2002,1,11,2002,383,A
USGS,BN,11/2/2002,2,11,2002,381,A
USGS,BN,11/3/2002,3,11,2002,389,A
USGS,BN,11/4/2002,4,11,2002,417,A
USGS,BN,11/5/2002,5,11,2002,438,A
USGS,BN,11/6/2002,6,11,2002,470,A
USGS,BN,11/7/2002,7,11,2002,502,A
USGS,BN,11/8/2002,8,11,2002,511,A
USGS,BN,11/9/2002,9,11,2002,515,A
USGS,BN,11/10/2002,10,11,2002,513,A
USGS,BN,11/11/2002,11,11,2002,504,A
USGS,BN,11/12/2002,12,11,2002,496,A
USGS,BN,11/13/2002,13,11,2002,500,A
USGS,BN,11/14/2002,14,11,2002,507,A
USGS,BN,11/15/2002,15,11,2002,500,A
USGS,BN,11/16/2002,16,11,2002,490,A
USGS,BN,11/17/2002,17,11,2002,487,A
USGS,BN,11/18/2002,18,11,2002,485,A
USGS,BN,11/19/2002,19,11,2002,479,A
USGS,BN,11/20/2002,20,11,2002,482,A
USGS,BN,11/21/2002,21,11,2002,489,A
USGS,BN,11/22/2002,22,11,2002,491,A
USGS,BN,11/23/2002,23,11,2002,512,A
USGS,BN,11/24/2002,24,11,2002,485,A
USGS,BN,11/25/2002,25,11,2002,412,A
USGS,BN,11/26/2002,26,11,2002,421,A
USGS,BN,11/27/2002,27,11,2002,453,A
USGS,BN,11/28/2002,28,11,2002,445,A
USGS,BN,11/29/2002,29,11,2002,482,A
USGS,BN,11/30/2002,30,11,2002,461,A
USGS,BN,12/1/2002,1,12,2002,455,A
USGS,BN,12/2/2002,2,12,2002,475,A
USGS,BN,12/3/2002,3,12,2002,489,A
USGS,BN,12/4/2002,4,12,2002,478,A
USGS,BN,12/5/2002,5,12,2002,475,A
USGS,BN,12/6/2002,6,12,2002,474,A
USGS,BN,12/7/2002,7,12,2002,444,A
USGS,BN,12/8/2002,8,12,2002,398,A
USGS,BN,12/9/2002,9,12,2002,392,A
USGS,BN,12/10/2002,10,12,2002,391,A
USGS,BN,12/11/2002,11,12,2002,418,A
USGS,BN,12/12/2002,12,12,2002,442,A
USGS,BN,12/13/2002,13,12,2002,467,A
USGS,BN,12/14/2002,14,12,2002,474,A
USGS,BN,12/15/2002,15,12,2002,478,A
USGS,BN,12/16/2002,16,12,2002,479,A
USGS,BN,12/17/2002,17,12,2002,465,A
USGS,BN,12/18/2002,18,12,2002,412,A
USGS,BN,12/19/2002,19,12,2002,374,A
USGS,BN,12/20/2002,20,12,2002,362,A
USGS,BN,12/21/2002,21,12,2002,388,A
USGS,BN,12/22/2002,22,12,2002,412,A
USGS,BN,12/23/2002,23,12,2002,423,A
USGS,BN,12/24/2002,24,12,2002,394,A
USGS,BN,12/25/2002,25,12,2002,361,A
USGS,BN,12/26/2002,26,12,2002,358,A
USGS,BN,12/27/2002,27,12,2002,412,A
USGS,BN,12/28/2002,28,12,2002,452,A
USGS,BN,12/29/2002,29,12,2002,445,A
USGS,BN,12/30/2002,30,12,2002,398,A
USGS,BN,12/31/2002,31,12,2002,442,A
USGS,BN,1/1/2003,1,1,2003,444,A
USGS,BN,1/2/2003,2,1,2003,429,A
USGS,BN,1/3/2003,3,1,2003,458,A
USGS,BN,1/4/2003,4,1,2003,464,A
USGS,BN,1/5/2003,5,1,2003,457,A
USGS,BN,1/6/2003,6,1,2003,449,A
USGS,BN,1/7/2003,7,1,2003,411,A
USGS,BN,1/8/2003,8,1,2003,389,A
USGS,BN,1/9/2003,9,1,2003,381,A
USGS,BN,1/10/2003,10,1,2003,321,A
USGS,BN,1/11/2003,11,1,2003,255,A
USGS,BN,1/12/2003,12,1,2003,322,A
USGS,BN,1/13/2003,13,1,2003,456,A
USGS,BN,1/14/2003,14,1,2003,470,A
USGS,BN,1/15/2003,15,1,2003,445,A
USGS,BN,1/16/2003,16,1,2003,411,A
USGS,BN,1/17/2003,17,1,2003,357,A
USGS,BN,1/18/2003,18,1,2003,329,A
USGS,BN,1/19/2003,19,1,2003,346,A
USGS,BN,1/20/2003,20,1,2003,448,A
USGS,BN,1/21/2003,21,1,2003,417,A
USGS,BN,1/22/2003,22,1,2003,261,A
USGS,BN,1/23/2003,23,1,2003,221,A
USGS,BN,1/24/2003,24,1,2003,338,A
USGS,BN,1/25/2003,25,1,2003,444,A
USGS,BN,1/26/2003,26,1,2003,605,A
USGS,BN,1/27/2003,27,1,2003,1500,A:e
USGS,BN,1/28/2003,28,1,2003,1170,A
USGS,BN,1/29/2003,29,1,2003,636,A
USGS,BN,1/30/2003,30,1,2003,590,A
USGS,BN,1/31/2003,31,1,2003,856,A
USGS,BN,2/1/2003,1,2,2003,1660,A
USGS,BN,2/2/2003,2,2,2003,1030,A
USGS,BN,2/3/2003,3,2,2003,700,A
USGS,BN,2/4/2003,4,2,2003,619,A
USGS,BN,2/5/2003,5,2,2003,573,A
USGS,BN,2/6/2003,6,2,2003,528,A
USGS,BN,2/7/2003,7,2,2003,462,A
USGS,BN,2/8/2003,8,2,2003,496,A
USGS,BN,2/9/2003,9,2,2003,499,A
USGS,BN,2/10/2003,10,2,2003,486,A
USGS,BN,2/11/2003,11,2,2003,471,A
USGS,BN,2/12/2003,12,2,2003,444,A
USGS,BN,2/13/2003,13,2,2003,432,A
USGS,BN,2/14/2003,14,2,2003,470,A
USGS,BN,2/15/2003,15,2,2003,460,A
USGS,BN,2/16/2003,16,2,2003,451,A
USGS,BN,2/17/2003,17,2,2003,458,A
USGS,BN,2/18/2003,18,2,2003,455,A
USGS,BN,2/19/2003,19,2,2003,447,A
USGS,BN,2/20/2003,20,2,2003,440,A
USGS,BN,2/21/2003,21,2,2003,448,A
USGS,BN,2/22/2003,22,2,2003,469,A
USGS,BN,2/23/2003,23,2,2003,425,A
USGS,BN,2/24/2003,24,2,2003,200,A:e
USGS,BN,2/25/2003,25,2,2003,180,A:e
USGS,BN,2/26/2003,26,2,2003,200,A:e
USGS,BN,2/27/2003,27,2,2003,341,A
USGS,BN,2/28/2003,28,2,2003,395,A
USGS,BN,3/1/2003,1,3,2003,442,A
USGS,BN,3/2/2003,2,3,2003,438,A
USGS,BN,3/3/2003,3,3,2003,447,A
USGS,BN,3/4/2003,4,3,2003,440,A
USGS,BN,3/5/2003,5,3,2003,442,A
USGS,BN,3/6/2003,6,3,2003,458,A
USGS,BN,3/7/2003,7,3,2003,474,A
USGS,BN,3/8/2003,8,3,2003,431,A
USGS,BN,3/9/2003,9,3,2003,464,A
USGS,BN,3/10/2003,10,3,2003,575,A
USGS,BN,3/11/2003,11,3,2003,670,A
USGS,BN,3/12/2003,12,3,2003,1120,A
USGS,BN,3/13/2003,13,3,2003,2560,A
USGS,BN,3/14/2003,14,3,2003,3730,A
USGS,BN,3/15/2003,15,3,2003,2430,A
USGS,BN,3/16/2003,16,3,2003,1790,A
USGS,BN,3/17/2003,17,3,2003,1590,A
USGS,BN,3/18/2003,18,3,2003,1170,A
USGS,BN,3/19/2003,19,3,2003,968,A
USGS,BN,3/20/2003,20,3,2003,868,A
USGS,BN,3/21/2003,21,3,2003,838,A
USGS,BN,3/22/2003,22,3,2003,793,A
USGS,BN,3/23/2003,23,3,2003,949,A
USGS,BN,3/24/2003,24,3,2003,880,A
USGS,BN,3/25/2003,25,3,2003,766,A
USGS,BN,3/26/2003,26,3,2003,740,A
USGS,BN,3/27/2003,27,3,2003,715,A
USGS,BN,3/28/2003,28,3,2003,682,A
USGS,BN,3/29/2003,29,3,2003,663,A
USGS,BN,3/30/2003,30,3,2003,656,A
USGS,BN,3/31/2003,31,3,2003,770,A
USGS,BN,4/1/2003,1,4,2003,927,A
USGS,BN,4/2/2003,2,4,2003,1020,A
USGS,BN,4/3/2003,3,4,2003,1010,A
USGS,BN,4/4/2003,4,4,2003,943,A
USGS,BN,4/5/2003,5,4,2003,896,A
USGS,BN,4/6/2003,6,4,2003,862,A
USGS,BN,4/7/2003,7,4,2003,822,A
USGS,BN,4/8/2003,8,4,2003,795,A
USGS,BN,4/9/2003,9,4,2003,803,A
USGS,BN,4/10/2003,10,4,2003,879,A
USGS,BN,4/11/2003,11,4,2003,931,A
USGS,BN,4/12/2003,12,4,2003,973,A
USGS,BN,4/13/2003,13,4,2003,1030,A
USGS,BN,4/14/2003,14,4,2003,1130,A
USGS,BN,4/15/2003,15,4,2003,1180,A
USGS,BN,4/16/2003,16,4,2003,1130,A
USGS,BN,4/17/2003,17,4,2003,1070,A
USGS,BN,4/18/2003,18,4,2003,1040,A
USGS,BN,4/19/2003,19,4,2003,1010,A
USGS,BN,4/20/2003,20,4,2003,949,A
USGS,BN,4/21/2003,21,4,2003,930,A
USGS,BN,4/22/2003,22,4,2003,947,A
USGS,BN,4/23/2003,23,4,2003,1030,A
USGS,BN,4/24/2003,24,4,2003,1190,A
