agency_cd,SITE,datetime,Day,Month,Year,Temp_Mean,10s,Temp Max,10s,Temp Min,10s,Discharge_CFS,10s
USGS,12324200,5/6/2016,6,5,2016,330,A,,,,,,
USGS,12324200,5/7/2016,7,5,2016,364,A,,,,,,
USGS,12324200,5/8/2016,8,5,2016,378,A,,,,,,
USGS,12324200,5/9/2016,9,5,2016,402,A,,,,,,
USGS,12324200,5/10/2016,10,5,2016,419,A,,,,,,
USGS,12324200,5/11/2016,11,5,2016,393,A,,,,,,
USGS,12324200,5/12/2016,12,5,2016,374,A,,,,,,
USGS,12324200,5/13/2016,13,5,2016,353,A,,,,,,
USGS,12324200,5/14/2016,14,5,2016,329,A,,,,,,
USGS,12324200,5/15/2016,15,5,2016,334,A,,,,,,
USGS,12324200,5/16/2016,16,5,2016,355,A,,,,,,
USGS,12324200,5/17/2016,17,5,2016,333,A,,,,,,
USGS,12324200,5/18/2016,18,5,2016,312,A,,,,,,
USGS,12324200,5/19/2016,19,5,2016,323,A,,,,,,
USGS,12324200,5/20/2016,20,5,2016,401,A,,,,,,
USGS,12324200,5/21/2016,21,5,2016,459,A,,,,,,
USGS,12324200,5/22/2016,22,5,2016,507,A,,,,,,
USGS,12324200,5/23/2016,23,5,2016,471,A,,,,,,
USGS,12324200,5/24/2016,24,5,2016,472,A,,,,,,
USGS,12324200,5/25/2016,25,5,2016,482,A,,,,,,
USGS,12324200,5/26/2016,26,5,2016,451,A,,,,,,
USGS,12324200,5/27/2016,27,5,2016,481,A,,,,,,
USGS,12324200,5/28/2016,28,5,2016,482,A,,,,,,
USGS,12324200,5/29/2016,29,5,2016,450,A,,,,,,
USGS,12324200,5/30/2016,30,5,2016,423,A,,,,,,
USGS,12324200,5/31/2016,31,5,2016,400,A,,,,,,
USGS,12324200,6/1/2016,1,6,2016,370,A,,,,,,
USGS,12324200,6/2/2016,2,6,2016,344,A,,,,,,
USGS,12324200,6/3/2016,3,6,2016,336,A,,,,,,
USGS,12324200,6/4/2016,4,6,2016,320,A,,,,,,
USGS,12324200,6/5/2016,5,6,2016,319,A,,,,,,
USGS,12324200,6/6/2016,6,6,2016,346,A,,,,,,
USGS,12324200,6/7/2016,7,6,2016,383,A,,,,,,
USGS,12324200,6/8/2016,8,6,2016,408,A,,,,,,
USGS,12324200,6/9/2016,9,6,2016,434,A,,,,,,
USGS,12324200,6/10/2016,10,6,2016,430,A,,,,,,
USGS,12324200,6/11/2016,11,6,2016,406,A,,,,,,
USGS,12324200,6/12/2016,12,6,2016,378,A,,,,,,
USGS,12324200,6/13/2016,13,6,2016,326,A,,,,,,
USGS,12324200,6/14/2016,14,6,2016,284,A,,,,,,
USGS,12324200,6/15/2016,15,6,2016,290,A,,,,,,
USGS,12324200,6/16/2016,16,6,2016,308,A,,,,,,
USGS,12324200,6/17/2016,17,6,2016,289,A,,,,,,
USGS,12324200,6/18/2016,18,6,2016,273,A,,,,,,
USGS,12324200,6/19/2016,19,6,2016,266,A,,,,,,
USGS,12324200,6/20/2016,20,6,2016,255,A,,,,,,
USGS,12324200,6/21/2016,21,6,2016,231,A,,,,,,
USGS,12324200,6/22/2016,22,6,2016,220,A,,,,,,
USGS,12324200,6/23/2016,23,6,2016,204,A,,,,,,
USGS,12324200,6/24/2016,24,6,2016,195,A,,,,,,
USGS,12324200,6/25/2016,25,6,2016,192,A,,,,,,
USGS,12324200,6/26/2016,26,6,2016,185,A,,,,,,
USGS,12324200,6/27/2016,27,6,2016,173,A,,,,,,
USGS,12324200,6/28/2016,28,6,2016,160,A,,,,,,
USGS,12324200,6/29/2016,29,6,2016,154,A,,,,,,
USGS,12324200,6/30/2016,30,6,2016,159,A,,,,,,
USGS,12324200,7/1/2016,1,7,2016,168,A,,,,,,
USGS,12324200,7/2/2016,2,7,2016,145,A,,,,,,
USGS,12324200,7/3/2016,3,7,2016,143,A,,,,,,
USGS,12324200,7/4/2016,4,7,2016,137,A,,,,,,
USGS,12324200,7/5/2016,5,7,2016,130,A,,,,,,
USGS,12324200,7/6/2016,6,7,2016,119,A,,,,,,
USGS,12324200,7/7/2016,7,7,2016,115,A,,,,,,
USGS,12324200,7/8/2016,8,7,2016,108,A,,,,,,
USGS,12324200,7/9/2016,9,7,2016,101,A,,,,,,
USGS,12324200,7/10/2016,10,7,2016,118,A,,,,,,
USGS,12324200,7/11/2016,11,7,2016,162,A,,,,,,
USGS,12324200,7/12/2016,12,7,2016,173,A,,,,,,
USGS,12324200,7/13/2016,13,7,2016,158,A,,,,,,
USGS,12324200,7/14/2016,14,7,2016,144,A,,,,,,
USGS,12324200,7/15/2016,15,7,2016,133,A,,,,,,
USGS,12324200,7/16/2016,16,7,2016,126,A,,,,,,
USGS,12324200,7/17/2016,17,7,2016,120,A,,,,,,
USGS,12324200,7/18/2016,18,7,2016,118,A,,,,,,
USGS,12324200,7/19/2016,19,7,2016,113,A,,,,,,
USGS,12324200,7/20/2016,20,7,2016,107,A,,,,,,
USGS,12324200,7/21/2016,21,7,2016,107,A,,,,,,
USGS,12324200,7/22/2016,22,7,2016,100,A,,,,,,
USGS,12324200,7/23/2016,23,7,2016,79.8,A,,,,,,
USGS,12324200,7/24/2016,24,7,2016,74.6,A,,,,,,
USGS,12324200,7/25/2016,25,7,2016,72.7,A,,,,,,
USGS,12324200,7/26/2016,26,7,2016,73.3,A,,,,,,
USGS,12324200,7/27/2016,27,7,2016,74.5,A,,,,,,
USGS,12324200,7/28/2016,28,7,2016,71.4,A,,,,,,
USGS,12324200,7/29/2016,29,7,2016,75,A,,,,,,
USGS,12324200,7/30/2016,30,7,2016,74.9,A,,,,,,
USGS,12324200,7/31/2016,31,7,2016,71.2,A,,,,,,
USGS,12324200,8/1/2016,1,8,2016,64.9,A,,,,,,
USGS,12324200,8/2/2016,2,8,2016,63.2,A,,,,,,
USGS,12324200,8/3/2016,3,8,2016,57.7,A,,,,,,
USGS,12324200,8/4/2016,4,8,2016,56.3,A,,,,,,
USGS,12324200,8/5/2016,5,8,2016,56.1,A,,,,,,
USGS,12324200,8/6/2016,6,8,2016,57.4,A,,,,,,
USGS,12324200,8/7/2016,7,8,2016,59.5,A,,,,,,
USGS,12324200,8/8/2016,8,8,2016,63.5,A,,,,,,
USGS,12324200,8/9/2016,9,8,2016,75.8,A,,,,,,
USGS,12324200,8/10/2016,10,8,2016,78.7,A,,,,,,
USGS,12324200,8/11/2016,11,8,2016,93,A,,,,,,
USGS,12324200,8/12/2016,12,8,2016,89.4,A,,,,,,
USGS,12324200,8/13/2016,13,8,2016,85.5,A,,,,,,
USGS,12324200,8/14/2016,14,8,2016,79.8,A,,,,,,
USGS,12324200,8/15/2016,15,8,2016,73.1,A,,,,,,
USGS,12324200,8/16/2016,16,8,2016,78.3,A,,,,,,
USGS,12324200,8/17/2016,17,8,2016,87.1,A,,,,,,
USGS,12324200,8/18/2016,18,8,2016,85.2,A,,,,,,
USGS,12324200,8/19/2016,19,8,2016,95.7,A,,,,,,
USGS,12324200,8/20/2016,20,8,2016,107,A,,,,,,
USGS,12324200,8/21/2016,21,8,2016,108,A,,,,,,
USGS,12324200,8/22/2016,22,8,2016,107,A,,,,,,
USGS,12324200,8/23/2016,23,8,2016,108,A,,,,,,
USGS,12324200,8/24/2016,24,8,2016,109,A,,,,,,
USGS,12324200,8/25/2016,25,8,2016,102,A,,,,,,
USGS,12324200,8/26/2016,26,8,2016,105,A,,,,,,
USGS,12324200,8/27/2016,27,8,2016,104,A,,,,,,
USGS,12324200,8/28/2016,28,8,2016,92.4,A,,,,,,
USGS,12324200,8/29/2016,29,8,2016,84.6,A,,,,,,
USGS,12324200,8/30/2016,30,8,2016,84.4,A,,,,,,
USGS,12324200,8/31/2016,31,8,2016,72.3,A,,,,,,
USGS,12324200,9/1/2016,1,9,2016,76.4,A,,,,,,
USGS,12324200,9/2/2016,2,9,2016,76.4,A,,,,,,
USGS,12324200,9/3/2016,3,9,2016,78.3,A,,,,,,
USGS,12324200,9/4/2016,4,9,2016,83.1,A,,,,,,
USGS,12324200,9/5/2016,5,9,2016,116,A,,,,,,
USGS,12324200,9/6/2016,6,9,2016,139,A,,,,,,
USGS,12324200,9/7/2016,7,9,2016,135,A,,,,,,
USGS,12324200,9/8/2016,8,9,2016,131,A,,,,,,
USGS,12324200,9/9/2016,9,9,2016,122,A,,,,,,
USGS,12324200,9/10/2016,10,9,2016,118,A,,,,,,
USGS,12324200,9/11/2016,11,9,2016,114,A,,,,,,
USGS,12324200,9/12/2016,12,9,2016,110,A,,,,,,
USGS,12324200,9/13/2016,13,9,2016,113,A,,,,,,
USGS,12324200,9/14/2016,14,9,2016,121,A,,,,,,
USGS,12324200,9/15/2016,15,9,2016,127,A,,,,,,
USGS,12324200,9/16/2016,16,9,2016,121,A,,,,,,
USGS,12324200,9/17/2016,17,9,2016,122,A,,,,,,
USGS,12324200,9/18/2016,18,9,2016,125,A,,,,,,
USGS,12324200,9/19/2016,19,9,2016,119,A,,,,,,
USGS,12324200,9/20/2016,20,9,2016,120,A,,,,,,
USGS,12324200,9/21/2016,21,9,2016,134,A,,,,,,
USGS,12324200,9/22/2016,22,9,2016,152,A,,,,,,
USGS,12324200,9/23/2016,23,9,2016,163,A,,,,,,
USGS,12324200,9/24/2016,24,9,2016,167,A,,,,,,
USGS,12324200,9/25/2016,25,9,2016,164,A,,,,,,
USGS,12324200,9/26/2016,26,9,2016,164,A,,,,,,
USGS,12324200,9/27/2016,27,9,2016,159,A,,,,,,
USGS,12324200,9/28/2016,28,9,2016,150,A,,,,,,
USGS,12324200,9/29/2016,29,9,2016,144,A,,,,,,
USGS,12324200,9/30/2016,30,9,2016,140,A,,,,,,
USGS,12324200,10/1/2016,1,10,2016,139,A,,,,,,
USGS,12324200,10/2/2016,2,10,2016,144,A,,,,,,
USGS,12324200,10/3/2016,3,10,2016,156,A,,,,,,
USGS,12324200,10/4/2016,4,10,2016,186,A,,,,,,
USGS,12324200,10/5/2016,5,10,2016,219,A,,,,,,
USGS,12324200,10/6/2016,6,10,2016,206,A,,,,,,
USGS,12324200,10/7/2016,7,10,2016,195,A,,,,,,
USGS,12324200,10/8/2016,8,10,2016,184,A,,,,,,
USGS,12324200,10/9/2016,9,10,2016,180,A,,,,,,
USGS,12324200,10/10/2016,10,10,2016,175,A,,,,,,
USGS,12324200,10/11/2016,11,10,2016,177,A,,,,,,
USGS,12324200,10/12/2016,12,10,2016,193,A,,,,,,
USGS,12324200,10/13/2016,13,10,2016,215,A,,,,,,
USGS,12324200,10/14/2016,14,10,2016,217,A,,,,,,
USGS,12324200,10/15/2016,15,10,2016,213,A,,,,,,
USGS,12324200,10/16/2016,16,10,2016,213,A,,,,,,
USGS,12324200,10/17/2016,17,10,2016,215,A,,,,,,
USGS,12324200,10/18/2016,18,10,2016,216,A,,,,,,
USGS,12324200,10/19/2016,19,10,2016,214,A,,,,,,
USGS,12324200,10/20/2016,20,10,2016,212,A,,,,,,
USGS,12324200,10/21/2016,21,10,2016,210,A,,,,,,
USGS,12324200,10/22/2016,22,10,2016,211,A,,,,,,
USGS,12324200,10/23/2016,23,10,2016,210,A,,,,,,
USGS,12324200,10/24/2016,24,10,2016,209,A,,,,,,
USGS,12324200,10/25/2016,25,10,2016,212,A,,,,,,
USGS,12324200,10/26/2016,26,10,2016,211,A,,,,,,
USGS,12324200,10/27/2016,27,10,2016,207,A,,,,,,
USGS,12324200,10/28/2016,28,10,2016,207,A,,,,,,
USGS,12324200,10/29/2016,29,10,2016,205,A,,,,,,
USGS,12324200,10/30/2016,30,10,2016,208,A,,,,,,
USGS,12324200,10/31/2016,31,10,2016,223,A,,,,,,
USGS,12324200,11/1/2016,1,11,2016,225,A,,,,,,
USGS,12324200,11/2/2016,2,11,2016,218,A,,,,,,
USGS,12324200,11/3/2016,3,11,2016,212,A,,,,,,
USGS,12324200,11/4/2016,4,11,2016,212,A,,,,,,
USGS,12324200,11/5/2016,5,11,2016,218,A,,,,,,
USGS,12324200,11/6/2016,6,11,2016,223,A,,,,,,
USGS,12324200,11/7/2016,7,11,2016,216,A,,,,,,
USGS,12324200,11/8/2016,8,11,2016,213,A,,,,,,
USGS,12324200,11/9/2016,9,11,2016,214,A,,,,,,
USGS,12324200,11/10/2016,10,11,2016,216,A,,,,,,
USGS,12324200,11/11/2016,11,11,2016,217,A,,,,,,
USGS,12324200,11/12/2016,12,11,2016,218,A,,,,,,
USGS,12324200,11/13/2016,13,11,2016,213,A,,,,,,
USGS,12324200,11/14/2016,14,11,2016,212,A,,,,,,
USGS,12324200,11/15/2016,15,11,2016,217,A,,,,,,
USGS,12324200,11/16/2016,16,11,2016,226,A,,,,,,
USGS,12324200,11/17/2016,17,11,2016,225,A,,,,,,
USGS,12324200,11/18/2016,18,11,2016,220,A,,,,,,
USGS,12324200,11/19/2016,19,11,2016,228,A,,,,,,
USGS,12324200,11/20/2016,20,11,2016,233,A,,,,,,
USGS,12324200,11/21/2016,21,11,2016,232,A,,,,,,
USGS,12324200,11/22/2016,22,11,2016,233,A,,,,,,
USGS,12324200,11/23/2016,23,11,2016,236,A,,,,,,
USGS,12324200,11/24/2016,24,11,2016,229,A,,,,,,
USGS,12324200,11/25/2016,25,11,2016,225,A,,,,,,
USGS,12324200,11/26/2016,26,11,2016,227,A,,,,,,
USGS,12324200,11/27/2016,27,11,2016,227,A,,,,,,
USGS,12324200,11/28/2016,28,11,2016,229,A,,,,,,
USGS,12324200,11/29/2016,29,11,2016,228,A,,,,,,
USGS,12324200,11/30/2016,30,11,2016,217,A,,,,,,
USGS,12324200,12/1/2016,1,12,2016,220,A,,,,,,
USGS,12324200,12/2/2016,2,12,2016,223,A,,,,,,
USGS,12324200,12/3/2016,3,12,2016,222,A,,,,,,
USGS,12324200,12/4/2016,4,12,2016,222,A,,,,,,
USGS,12324200,12/5/2016,5,12,2016,211,A,,,,,,
USGS,12324200,12/6/2016,6,12,2016,194,A,,,,,,
USGS,12324200,12/7/2016,7,12,2016,174,A,,,,,,
USGS,12324200,12/8/2016,8,12,2016,164,A,,,,,,
USGS,12324200,12/9/2016,9,12,2016,157,A,,,,,,
USGS,12324200,12/10/2016,10,12,2016,159,A,,,,,,
USGS,12324200,12/11/2016,11,12,2016,186,A,,,,,,
USGS,12324200,12/12/2016,12,12,2016,181,A,,,,,,
USGS,12324200,12/13/2016,13,12,2016,186,A,,,,,,
USGS,12324200,12/14/2016,14,12,2016,201,A,,,,,,
USGS,12324200,12/15/2016,15,12,2016,191,A,,,,,,
USGS,12324200,12/16/2016,16,12,2016,192,A:e,,,,,,
USGS,12324200,12/17/2016,17,12,2016,209,A:e,,,,,,
USGS,12324200,12/18/2016,18,12,2016,200,A:e,,,,,,
USGS,12324200,12/19/2016,19,12,2016,204,A,,,,,,
USGS,12324200,12/20/2016,20,12,2016,184,A,,,,,,
USGS,12324200,12/21/2016,21,12,2016,184,A:e,,,,,,
USGS,12324200,12/22/2016,22,12,2016,186,A:e,,,,,,
USGS,12324200,12/23/2016,23,12,2016,177,A:e,,,,,,
USGS,12324200,12/24/2016,24,12,2016,175,A:e,,,,,,
USGS,12324200,12/25/2016,25,12,2016,174,A:e,,,,,,
USGS,12324200,12/26/2016,26,12,2016,173,A:e,,,,,,
USGS,12324200,12/27/2016,27,12,2016,173,A:e,,,,,,
USGS,12324200,12/28/2016,28,12,2016,173,A:e,,,,,,
USGS,12324200,12/29/2016,29,12,2016,173,A:e,,,,,,
USGS,12324200,12/30/2016,30,12,2016,172,A:e,,,,,,
USGS,12324200,12/31/2016,31,12,2016,170,A:e,,,,,,
USGS,12324200,1/1/2017,1,1,2017,168,A:e,,,,,,
USGS,12324200,1/2/2017,2,1,2017,167,A:e,,,,,,
USGS,12324200,1/3/2017,3,1,2017,166,A:e,,,,,,
USGS,12324200,1/4/2017,4,1,2017,165,A:e,,,,,,
USGS,12324200,1/5/2017,5,1,2017,164,A:e,,,,,,
USGS,12324200,1/6/2017,6,1,2017,163,A:e,,,,,,
USGS,12324200,1/7/2017,7,1,2017,162,A:e,,,,,,
USGS,12324200,1/8/2017,8,1,2017,162,A,,,,,,
USGS,12324200,1/9/2017,9,1,2017,165,A,,,,,,
USGS,12324200,1/10/2017,10,1,2017,167,A:e,,,,,,
USGS,12324200,1/11/2017,11,1,2017,166,A:e,,,,,,
USGS,12324200,1/12/2017,12,1,2017,165,A:e,,,,,,
USGS,12324200,1/13/2017,13,1,2017,163,A:e,,,,,,
USGS,12324200,1/14/2017,14,1,2017,162,A:e,,,,,,
USGS,12324200,1/15/2017,15,1,2017,161,A:e,,,,,,
USGS,12324200,1/16/2017,16,1,2017,158,A:e,,,,,,
USGS,12324200,1/17/2017,17,1,2017,155,A:e,,,,,,
USGS,12324200,1/18/2017,18,1,2017,158,A,,,,,,
USGS,12324200,1/19/2017,19,1,2017,169,A,,,,,,
USGS,12324200,1/20/2017,20,1,2017,188,A,,,,,,
USGS,12324200,1/21/2017,21,1,2017,188,A:e,,,,,,
USGS,12324200,1/22/2017,22,1,2017,192,A,,,,,,
USGS,12324200,1/23/2017,23,1,2017,197,A:e,,,,,,
USGS,12324200,1/24/2017,24,1,2017,192,A:e,,,,,,
USGS,12324200,1/25/2017,25,1,2017,195,A:e,,,,,,
USGS,12324200,1/26/2017,26,1,2017,198,A:e,,,,,,
USGS,12324200,1/27/2017,27,1,2017,187,A:e,,,,,,
USGS,12324200,1/28/2017,28,1,2017,187,A:e,,,,,,
USGS,12324200,1/29/2017,29,1,2017,200,A,,,,,,
USGS,12324200,1/30/2017,30,1,2017,210,A,,,,,,
USGS,12324200,1/31/2017,31,1,2017,206,A:e,,,,,,
USGS,12324200,2/1/2017,1,2,2017,190,A:e,,,,,,
USGS,12324200,2/2/2017,2,2,2017,177,A:e,,,,,,
USGS,12324200,2/3/2017,3,2,2017,177,A:e,,,,,,
USGS,12324200,2/4/2017,4,2,2017,212,A,,,,,,
USGS,12324200,2/5/2017,5,2,2017,233,A,,,,,,
USGS,12324200,2/6/2017,6,2,2017,239,A,,,,,,
USGS,12324200,2/7/2017,7,2,2017,228,A,,,,,,
USGS,12324200,2/8/2017,8,2,2017,213,A,,,,,,
USGS,12324200,2/9/2017,9,2,2017,259,A,,,,,,
USGS,12324200,2/10/2017,10,2,2017,341,A,,,,,,
USGS,12324200,2/11/2017,11,2,2017,287,A,,,,,,
USGS,12324200,2/12/2017,12,2,2017,252,A,,,,,,
USGS,12324200,2/13/2017,13,2,2017,248,A,,,,,,
USGS,12324200,2/14/2017,14,2,2017,234,A,,,,,,
USGS,12324200,2/15/2017,15,2,2017,238,A,,,,,,
USGS,12324200,2/16/2017,16,2,2017,251,A,,,,,,
USGS,12324200,2/17/2017,17,2,2017,265,A,,,,,,
USGS,12324200,2/18/2017,18,2,2017,261,A,,,,,,
USGS,12324200,2/19/2017,19,2,2017,286,A,,,,,,
USGS,12324200,2/20/2017,20,2,2017,293,A,,,,,,
USGS,12324200,2/21/2017,21,2,2017,286,A,,,,,,
USGS,12324200,2/22/2017,22,2,2017,283,A,,,,,,
USGS,12324200,2/23/2017,23,2,2017,274,A,,,,,,
USGS,12324200,2/24/2017,24,2,2017,257,A,,,,,,
USGS,12324200,2/25/2017,25,2,2017,244,A:e,,,,,,
USGS,12324200,2/26/2017,26,2,2017,221,A:e,,,,,,
USGS,12324200,2/27/2017,27,2,2017,217,A:e,,,,,,
USGS,12324200,2/28/2017,28,2,2017,207,A:e,,,,,,
USGS,12324200,3/1/2017,1,3,2017,209,A:e,,,,,,
USGS,12324200,3/2/2017,2,3,2017,225,A,,,,,,
USGS,12324200,3/3/2017,3,3,2017,224,A,,,,,,
USGS,12324200,3/4/2017,4,3,2017,232,A,,,,,,
USGS,12324200,3/5/2017,5,3,2017,230,A,,,,,,
USGS,12324200,3/6/2017,6,3,2017,223,A,,,,,,
USGS,12324200,3/7/2017,7,3,2017,215,A,,,,,,
USGS,12324200,3/8/2017,8,3,2017,227,A,,,,,,
USGS,12324200,3/9/2017,9,3,2017,235,A,,,,,,
USGS,12324200,3/10/2017,10,3,2017,253,A,,,,,,
USGS,12324200,3/11/2017,11,3,2017,281,A,,,,,,
USGS,12324200,3/12/2017,12,3,2017,303,A,,,,,,
USGS,12324200,3/13/2017,13,3,2017,310,A,,,,,,
USGS,12324200,3/14/2017,14,3,2017,319,A,,,,,,
USGS,12324200,3/15/2017,15,3,2017,327,A,,,,,,
USGS,12324200,3/16/2017,16,3,2017,342,A,,,,,,
USGS,12324200,3/17/2017,17,3,2017,346,A,,,,,,
USGS,12324200,3/18/2017,18,3,2017,359,A,,,,,,
USGS,12324200,3/19/2017,19,3,2017,354,A,,,,,,
USGS,12324200,3/20/2017,20,3,2017,351,A,,,,,,
USGS,12324200,3/21/2017,21,3,2017,342,A,,,,,,
USGS,12324200,3/22/2017,22,3,2017,332,A,,,,,,
USGS,12324200,3/23/2017,23,3,2017,318,A,,,,,,
USGS,12324200,3/24/2017,24,3,2017,302,A,,,,,,
USGS,12324200,3/25/2017,25,3,2017,303,A,,,,,,
USGS,12324200,3/26/2017,26,3,2017,296,A,,,,,,
USGS,12324200,3/27/2017,27,3,2017,292,A,,,,,,
USGS,12324200,3/28/2017,28,3,2017,284,A,,,,,,
USGS,12324200,3/29/2017,29,3,2017,282,A,,,,,,
USGS,12324200,3/30/2017,30,3,2017,282,A,,,,,,
USGS,12324200,3/31/2017,31,3,2017,277,A,,,,,,
USGS,12324200,4/1/2017,1,4,2017,267,A,,,,,,
USGS,12324200,4/2/2017,2,4,2017,266,A,,,,,,
USGS,12324200,4/3/2017,3,4,2017,265,A,,,,,,
USGS,12324200,4/4/2017,4,4,2017,263,A,,,,,,
USGS,12324200,4/5/2017,5,4,2017,259,A,,,,,,
USGS,12324200,4/6/2017,6,4,2017,257,A,,,,,,
USGS,12324200,4/7/2017,7,4,2017,258,A,,,,,,
USGS,12324200,4/8/2017,8,4,2017,257,A,,,,,,
USGS,12324200,4/9/2017,9,4,2017,258,A,,,,,,
USGS,12324200,4/10/2017,10,4,2017,258,A,,,,,,
USGS,12324200,4/11/2017,11,4,2017,253,A,,,,,,
USGS,12324200,4/12/2017,12,4,2017,249,A,,,,,,
USGS,12324200,4/13/2017,13,4,2017,255,A,,,,,,
USGS,12324200,4/14/2017,14,4,2017,283,A,,,,,,
USGS,12324200,4/15/2017,15,4,2017,294,A,,,,,,
USGS,12324200,4/16/2017,16,4,2017,293,A,,,,,,
USGS,12324200,4/17/2017,17,4,2017,293,A,,,,,,
USGS,12324200,4/18/2017,18,4,2017,294,A,,,,,,
USGS,12324200,4/19/2017,19,4,2017,294,A,,,,,,
USGS,12324200,4/20/2017,20,4,2017,301,A,,,,,,
USGS,12324200,4/21/2017,21,4,2017,324,A,,,,,,
USGS,12324200,4/22/2017,22,4,2017,316,A,,,,,,
USGS,12324200,4/23/2017,23,4,2017,312,A,,,,,,
USGS,12324200,4/24/2017,24,4,2017,325,A,,,,,,
USGS,12324200,4/25/2017,25,4,2017,329,A,,,,,,
USGS,12324200,4/26/2017,26,4,2017,328,A,,,,,,
USGS,12324200,4/27/2017,27,4,2017,324,A,,,,,,
USGS,12324200,4/28/2017,28,4,2017,315,A,,,,,,
USGS,12324200,4/29/2017,29,4,2017,309,A,,,,,,
USGS,12324200,4/30/2017,30,4,2017,304,A,,,,,,
USGS,12324200,5/1/2017,1,5,2017,295,A,,,,,,
USGS,12324200,5/2/2017,2,5,2017,288,A,,,,,,
USGS,12324200,5/3/2017,3,5,2017,278,A,,,,,,
USGS,12324200,5/4/2017,4,5,2017,266,A,,,,,,
USGS,12324200,5/5/2017,5,5,2017,248,A,,,,,,
USGS,12324200,5/6/2017,6,5,2017,255,A,,,,,,
USGS,12324200,5/7/2017,7,5,2017,312,A,,,,,,
USGS,12324200,5/8/2017,8,5,2017,381,A,,,,,,
USGS,12324200,5/9/2017,9,5,2017,360,A,,,,,,
USGS,12324200,5/10/2017,10,5,2017,356,A,,,,,,
USGS,12324200,5/11/2017,11,5,2017,358,A,,,,,,
USGS,12324200,5/12/2017,12,5,2017,397,A,,,,,,
USGS,12324200,5/13/2017,13,5,2017,466,A,,,,,,
USGS,12324200,5/14/2017,14,5,2017,474,A,,,,,,
USGS,12324200,5/15/2017,15,5,2017,428,A,,,,,,
USGS,12324200,5/16/2017,16,5,2017,399,A,,,,,,
USGS,12324200,5/17/2017,17,5,2017,453,A,,,,,,
USGS,12324200,5/18/2017,18,5,2017,496,A,,,,,,
USGS,12324200,5/19/2017,19,5,2017,452,A,,,,,,
USGS,12324200,5/20/2017,20,5,2017,409,A,,,,,,
USGS,12324200,5/21/2017,21,5,2017,390,A,,,,,,
USGS,12324200,5/22/2017,22,5,2017,363,A,,,,,,
USGS,12324200,5/23/2017,23,5,2017,357,A,,,,,,
USGS,12324200,5/24/2017,24,5,2017,371,A,,,,,,
USGS,12324200,5/25/2017,25,5,2017,424,A,,,,,,
USGS,12324200,5/26/2017,26,5,2017,427,A,,,,,,
USGS,12324200,5/27/2017,27,5,2017,394,A,,,,,,
USGS,12324200,5/28/2017,28,5,2017,375,A,,,,,,
USGS,12324200,5/29/2017,29,5,2017,384,A,,,,,,
USGS,12324200,5/30/2017,30,5,2017,417,A,,,,,,
USGS,12324200,5/31/2017,31,5,2017,456,A,,,,,,
USGS,12324200,6/1/2017,1,6,2017,518,A,,,,,,
USGS,12324200,6/2/2017,2,6,2017,591,A,,,,,,
USGS,12324200,6/3/2017,3,6,2017,599,A,,,,,,
USGS,12324200,6/4/2017,4,6,2017,578,A,,,,,,
USGS,12324200,6/5/2017,5,6,2017,674,A,,,,,,
USGS,12324200,6/6/2017,6,6,2017,777,A,,,,,,
USGS,12324200,6/7/2017,7,6,2017,711,A,,,,,,
USGS,12324200,6/8/2017,8,6,2017,715,A,,,,,,
USGS,12324200,6/9/2017,9,6,2017,719,A,,,,,,
USGS,12324200,6/10/2017,10,6,2017,656,A,,,,,,
USGS,12324200,6/11/2017,11,6,2017,554,A,,,,,,
USGS,12324200,6/12/2017,12,6,2017,473,A,,,,,,
USGS,12324200,6/13/2017,13,6,2017,996,A,,,,,,
USGS,12324200,6/14/2017,14,6,2017,1560,A,,,,,,
USGS,12324200,6/15/2017,15,6,2017,1380,A,,,,,,
USGS,12324200,6/16/2017,16,6,2017,1040,A,,,,,,
USGS,12324200,6/17/2017,17,6,2017,879,A,,,,,,
USGS,12324200,6/18/2017,18,6,2017,787,A,,,,,,
USGS,12324200,6/19/2017,19,6,2017,701,A,,,,,,
USGS,12324200,6/20/2017,20,6,2017,605,A,,,,,,
USGS,12324200,6/21/2017,21,6,2017,563,A,,,,,,
USGS,12324200,6/22/2017,22,6,2017,500,A,,,,,,
USGS,12324200,6/23/2017,23,6,2017,435,A,,,,,,
USGS,12324200,6/24/2017,24,6,2017,396,A,,,,,,
USGS,12324200,6/25/2017,25,6,2017,363,A,,,,,,
USGS,12324200,6/26/2017,26,6,2017,328,A,,,,,,
USGS,12324200,6/27/2017,27,6,2017,293,A,,,,,,
USGS,12324200,6/28/2017,28,6,2017,307,A,,,,,,
USGS,12324200,6/29/2017,29,6,2017,290,A,,,,,,
USGS,12324200,6/30/2017,30,6,2017,275,A,,,,,,
USGS,12324200,7/1/2017,1,7,2017,249,A,,,,,,
USGS,12324200,7/2/2017,2,7,2017,234,A,,,,,,
USGS,12324200,7/3/2017,3,7,2017,233,A,,,,,,
USGS,12324200,7/4/2017,4,7,2017,217,A,,,,,,
USGS,12324200,7/5/2017,5,7,2017,209,A,,,,,,
USGS,12324200,7/6/2017,6,7,2017,204,A,,,,,,
USGS,12324200,7/7/2017,7,7,2017,202,A,,,,,,
USGS,12324200,7/8/2017,8,7,2017,197,A,,,,,,
USGS,12324200,7/9/2017,9,7,2017,192,A,,,,,,
